Ntime,Open Price,Low Price,Volume,MACD,CCI,ATR,EMA20,MA10,MTM6,MA5,MTM12,ROC,SMI,WVAD,US dollar Index,Federal Fund Rate
20080915,11416.37,10917.51,432965227,-77.90491616,-166.6054748,504.48,11378.87859,11324.259,-270.72,11254.572,-585,-5.08584648,-0.052046033,-6115856.527,78.49,2.64
20080916,10905.62,10742.7,494755488,-93.50806838,-172.7420708,350.52,11348.41587,11278.469,-161.94,11220.23,-656.16,-5.60093827,-0.041087742,-2614091.527,79.29,1.98
20080917,11056.58,10595.9,463197582,-140.513523,-197.2082967,463.12,11278.05816,11186.147,-901.08,11088.378,-933.89,-8.090145579,-0.05171238,-6090416.114,78.17,2.8
20080918,10609.01,10459.44,488056865,-143.0309189,-129.3009702,617,11253.45167,11169.293,-211.04,11005.574,-523.86,-4.53811869,-0.017936968,-3342997.557,78.19,2.16
20080919,11027.51,11026.7,655110056,-113.9573012,21.95405285,463.36,11266.3077,11186.041,119.52,10998.864,-128.48,-1.115576039,-0.01062486,887828.5887,76.13,1.48
20080922,11394.42,10992.2,213210755,-119.6152098,-25.44557869,402.38,11242.43935,11136.536,-418.02,11018.5,-517.19,-4.484482627,-0.019147464,-19783.93366,76.19,1.51
20080923,11015.69,10833.94,204479630,-135.5696942,-82.16445979,309.27,11205.46132,11098.88,-567.82,10977.53,-334.06,-2.985816344,-0.036804769,304306.2539,76.72,1.46
20080924,10850.02,10753.57,183625939,-148.8380829,-102.0686115,174.83,11169.2431,11054.505,-233.85,11020.632,-395.79,-3.527238311,-0.053223319,-589927.0711,77,1.19
20080925,10827.17,10827.01,218531710,-141.8310589,-41.7147484,304.02,11155.22566,11013.34,412.4,11021.106,-488.68,-4.245426445,-0.035014039,698235.5708,77.01,1.23
20080926,11019.04,10868.82,232563615,-125.0669112,-11.54571159,299.24,11154.07369,10985.454,123.44,10972.044,-87.6,-0.780002725,0.020247453,302293.157,76.95,1.08
20080929,11139.62,10365.45,385942051,-172.5444945,-148.4230196,777.68,11078.96667,10930.248,-654.24,10841.996,-865.28,-7.704574858,-0.062715322,-2203059.451,77.71,1.56
20080930,10371.58,10371.42,319770375,-169.0695014,-106.774751,503.45,11057.22318,10909.412,-169.03,10841.294,-380.07,-3.384196753,0.022210631,509944.6466,79.24,2.03
20081001,10847.4,10631.95,256670078,-165.9829455,-67.49696488,250.57,11035.68478,10931.553,-188.62,10842.474,-399.66,-3.558628869,-0.017116634,-286121.8517,79.69,1.15
20081002,10825.54,10439.52,395328342,-189.4513938,-126.1066648,391.55,10983.03385,10877.869,-536.84,10734.632,-747.88,-6.659228741,-0.079518354,-5286609.323,80.56,0.67
20081003,10483.96,10310.25,299685249,-218.2410739,-141.5076136,486.01,10920.40015,10771.563,-694.31,10571.082,-905.35,-8.061363776,-0.06266607,-4596893.966,80.61,1.1
20081006,10322.52,9525.32,391456801,-267.8161102,-242.5769736,800.06,10828.5049,10665.544,-1432.94,10489.092,-1313.42,-11.65524292,-0.082794907,-6238821.032,81.61,1.96
20081007,9955.42,9436.67,362523799,-344.1602428,-214.8709013,687.36,10696.94348,10524.838,-1568.58,10208.382,-1986.6,-17.37493779,-0.127301465,-9259369.489,81.234,2.97
20081008,9437.23,9194.78,479269048,-415.1296886,-194.4913542,433.29,10559.91077,10368.131,-1596.07,9893.788,-2163.89,-18.94494742,-0.160039049,-9027241.504,81.151,2.24
20081009,9261.69,8579.19,436743776,-520.1597708,-187.7323157,868.95,10371.27069,10123.844,-2245.98,9513.056,-2479.83,-22.4235963,-0.230091545,-12795527.53,81.4,1.4
20081010,8568.67,7882.51,674917756,-606.7313762,-172.8736334,1018.77,10188.40587,9854.65,-2570.87,9138.218,-2158.47,-20.34438427,-0.18467698,-15830232.66,82.41,0.79
20081013,8462.42,8462.18,399285343,-592.9436441,-89.34081856,976.8,10112.13959,9756.866,-1755.52,9024.64,-1632.08,-14.81057997,-0.134835116,-9898036.706,81.85,0.79
20081014,9388.97,9085.43,412742849,-581.496234,-53.38075032,708.94,10035.83963,9602.899,-644.51,8997.416,-2077.45,-18.24174338,-0.140344398,-10805642.36,81.56,1.1
20081015,9301.91,8530.12,374353804,-624.380044,-91.50978056,780.87,9896.989191,9377.583,-869.2,8861.378,-2437.78,-22.13007084,-0.181719666,-15495352.26,82.29,1.04
20081016,8577.04,8197.67,422453831,-618.8465043,-87.12453503,815.6,9809.586411,9227.224,-278.84,8941.392,-1874.91,-17.27363769,-0.13037002,-13314452.85,82.25,0.83
20081017,8975.35,8718.25,360602573,-617.5929731,-58.48219681,562.87,9718.408657,9079.908,273.03,9021.598,-1972.95,-18.22557983,-0.110821154,-9774326.936,82.36,0.6
20081020,8852.3,8852.22,241402155,-576.6101442,-34.60932666,414.41,9675.267833,9010.901,814.24,8997.162,-1756.63,-15.9374019,-0.019231278,-9532987.362,83.08,0.7
20081021,9262.8,9004.27,231159350,-556.4188093,-28.79401574,280.28,9614.162325,8969.556,-353.95,8941.696,-2109.47,-18.93067747,-0.024242555,-6936292.142,84.729,0.67
20081022,9027.84,8335.3,348837577,-575.2971787,-88.65536979,698.36,9509.881151,8895.667,-791.78,8929.956,-1436.29,-14.4271006,-0.006991336,-12746843.95,85.34,0.81
20081023,8519.77,8243.55,340742330,-569.8078422,-93.02059305,552.44,9431.916279,8906.873,113.34,8872.354,-755.86,-8.000965375,0.027620883,-16870468.99,84.83,0.93
20081024,8683.21,8187.48,335678907,-583.9263638,-114.1897726,503.77,9331.633777,8899.649,-600.31,8777.7,-879.15,-9.4960089,-0.107445878,-16923944.64,86.53,0.95
20081027,8375.92,8143.59,61513826,-604.5415433,-123.9424661,455.51,9221.551512,8778.465,-676.45,8559.768,-403.42,-4.702308726,-0.121922588,-16126315.31,87.15,0.92
20081028,8178.72,8174.73,372156250,-542.8583757,-6.789407723,907.35,9206.653273,8753.878,-200.31,8566.06,613.93,7.26442075,0.053745565,-12229678.39,86.15,0.67
20081029,9062.33,8890.29,316230474,-494.2605849,66.62451863,473.03,9186.111056,8795.183,-42.7,8660.41,-396.65,-4.22525009,0.001301307,-14116214.9,84.48,0.36
20081030,9004.66,8976.87,267210826,-435.4176367,69.97640496,289.6,9185.594765,8815.326,661.48,8758.298,-130.3,-1.399421544,0.035778357,-13456408.68,84.53,0.3
20081031,9179.09,9119.2,310946152,-372.8408808,100.8287847,335.16,9198.872407,8862.605,633.76,8947.51,747.1,8.709580772,0.006389269,-8244803.626,85.59,0.22
20081103,9326.04,9255.48,180968670,-319.9778284,110.9851987,155.07,9210.392178,8868.045,940.88,9176.322,340.57,3.792851527,0.030705496,-11396707.28,86.3,0.23
20081104,9323.89,9323.89,254925263,-250.5480543,131.9773114,334.12,9249.905304,8927.207,1449.51,9288.354,773.06,8.732950604,0.114913021,-8901614.863,84.74,0.23
20081105,9616.6,9111.47,264635550,-232.0662876,69.20924221,513.81,9239.368608,8989.213,74.15,9318.016,-126.16,-1.361620562,0.049021421,-7892792.309,84.57,0.23
20081106,9134.01,8637.17,344352195,-250.3189629,-27.32868804,518.27,9187.599217,8989.667,-295.17,9221.036,-337.87,-3.740123051,0.036436022,-9826599.295,86.222,0.23
20081107,8696.03,8696.03,246303045,-241.981783,-15.80989063,265.78,9164.381196,9046.153,-236.88,9144.796,424.6,4.984030209,0.085873917,-5726631.386,86.09,0.27
20081110,8946.6,8760.46,221232739,-238.5370775,0.322581753,399.12,9136.39632,9115.63,-454.47,9054.938,179.29,2.062879333,-0.021464691,-3467331.073,85.87,0.29
20081111,8864.32,8560.71,257273221,-247.2060168,-51.21613735,309.83,9094.259528,9078.514,-625.87,8868.674,315.01,3.759540277,-0.03303318,-2912672.698,87.04,0.29
20081112,8684.52,8265.29,314660303,-283.9910146,-111.256946,428.67,9016.964335,9007.684,-1342.62,8697.352,106.89,1.307399792,-0.097817266,-2498007.07,87.43,0.35
20081113,8281.14,7965.42,476602837,-265.4935512,-83.92844033,911.17,8999.658208,8973.14,-304.02,8725.244,-229.87,-2.535763454,-0.052521123,1178643.716,86.9,0.35
20081114,8822.19,8469.99,304368697,-274.9338457,-78.40332914,453.19,8951.815521,8890.37,-198.48,8635.944,-493.65,-5.490514917,-0.088254829,-4828217.63,86.32,0.34
20081117,8494.84,8246.89,278222025,-297.044346,-123.9677242,324.41,8887.221662,8785.745,-670.23,8516.552,-907.11,-9.880629887,-0.140432278,-6271800.675,86.76,0.37
20081118,8273.34,8105.44,366392826,-298.9231214,-109.8429649,372.51,8843.176742,8665.692,-445.79,8462.71,-900.26,-9.654252381,-0.078181299,-1301724.109,87.11,0.38
20081119,8420.69,7987.08,350470954,-331.0887362,-121.805549,517.56,8762.615147,8551.493,-696.68,8405.634,-1322.55,-14.19070949,-0.080327377,-6252254.064,87.46,0.38
20081120,7995.53,7506.97,528128651,-388.0144031,-167.0177705,680.43,8647.346086,8437.143,-730.37,8149.042,-2072.99,-21.53693191,-0.1555847,-8903713.256,88.22,0.49
20081121,7552.37,7449.38,569011068,-388.7746903,-127.6397246,622.37,8590.11503,8347.404,-788.83,8058.864,-1092.85,-11.95773842,-0.09290528,-6793352.634,87.65,0.57
20081124,8048.09,8048.09,491886976,-353.2727536,-28.67207123,552.6,8576.141218,8304.689,-53.92,8092.826,-252.4,-2.902553995,-0.028821159,-1374175.377,85.867,0.62
20081125,8445.14,8281.46,374023555,-318.553769,2.920161541,325.92,8566.934435,8283.24,205.89,8103.77,-464.34,-5.191747141,0.023210177,1581800.693,84.77,0.59
20081126,8464.49,8311.17,283920023,-268.0071711,42.96808163,415.44,8582.141632,8327.635,301.86,8249.636,-143.93,-1.622561873,-0.0122962,2315500.935,85.78,0.53
20081128,8724.7,8672.69,155506468,-217.1798688,97.77900842,158.66,8605.655762,8327.014,1276.75,8504.986,546.38,6.596673049,0.037572601,5398430.251,86.55,0.52
20081201,8826.89,8141.36,321013364,-229.1239497,-2.694531757,687.68,8562.173308,8292.192,102.67,8525.52,-686.16,-7.766163946,-0.015046691,2495524.794,87.05,0.52
20081202,8153.75,8143.51,307519227,-214.3322872,-7.331021202,293.66,8548.546327,8306.743,-24.3,8520.66,-78.22,-0.920526614,-0.00067183,1638516.954,86.57,0.47
20081203,8409.14,8234.15,294684777,-186.5321837,42.53510776,390.04,8552.655248,8323.437,112.22,8543.104,318.11,3.844889395,0.069184293,3494850.35,86.7,0.36
20081204,8587.07,8259.4,280883842,-179.8126475,25.94843465,372.59,8535.853796,8361.333,-350.37,8473.03,-48.51,-0.575803436,0.098367525,281259.5143,86.52,0.2
20081205,8376.08,8118.5,346372715,-151.8235789,52.4003722,567.97,8545.336291,8469.646,-91.19,8434.306,638.14,7.979463017,0.068207453,509048.036,86.82,0.12
20081208,8637.65,8637.49,358971167,-104.3319318,158.0496216,390.99,8582.369026,8558.422,105.14,8591.324,1381.89,18.29762893,0.054933973,3318476.233,85.51,0.12
20081209,8934.1,8651.74,284952242,-85.30705798,103.7188935,282.44,8592.746261,8583.216,542.24,8645.772,644.91,8.014868724,0.024376016,-1459328.489,85.84,0.13
20081210,8693,8646.33,232827295,-63.83814481,92.29107242,232.89,8608.810427,8611.411,342.33,8679.718,318.03,3.766615068,0.0039731,1725399.724,85.45,0.11
20081211,8750.13,8512.76,290540944,-61.95192344,41.92080652,296.69,8604.646577,8595.259,-26.6,8717.488,85.62,1.00973292,-0.029895662,2824998.969,83.63,0.14
20081212,8563.1,8347.81,271029914,-54.61563121,-3.273910605,334.76,8607.030712,8575.323,253.44,8716.34,-96.93,-1.110740597,0.055690362,1065750.372,83.66,0.15
20081215,8628.81,8469.03,229943372,-53.44257456,-2.65904484,207.25,8602.983025,8616.867,-70.89,8642.41,-162.08,-1.857307706,0.016981667,774166.9088,82.13,0.18
20081216,8565.65,8565.65,337185597,-23.22764328,99.98047013,394.26,8633.569404,8667.372,-10.04,8688.972,95.1,1.077127298,0.037252889,5275566.561,80.35,0.17
20081217,8921.91,8778.07,239257186,-7.251527396,97.30222249,183.19,8651.738032,8690.637,133.01,8701.556,675.25,8.286201281,0.050780002,7016897.564,78.49,0.12
20081218,8823.94,8527.41,274075902,-12.1499947,25.88898856,355.95,8647.285839,8713.512,-156.43,8709.536,185.9,2.20807712,-0.003523859,2432651.182,79.78,0.11
20081219,8606.5,8550.43,550152625,-17.91386515,3.663165835,236.8,8640.792902,8707.881,14.02,8699.422,-12.58,-0.146420553,-0.039742875,3978244.075,81.1,0.11
20081222,8573.37,8372.02,211085328,-26.95924667,-77.97637733,229.39,8629.266911,8666.44,-109.91,8690.47,143.53,1.713537339,-0.019739211,5382595.74,81.26,0.11
20081223,8518.65,8391.3,174640800,-41.73840032,-90.99046144,212.82,8609.288157,8639.256,-145.04,8589.54,-215.93,-2.500515319,-0.039026779,3079649.279,81.45,0.11
20081224,8416.86,8416.86,66933894,-48.93382383,-99.87711999,81.64,8595.877857,8609.962,-455.66,8518.368,-465.7,-5.212565675,-0.011279508,6370027.677,80.98,0.11
20081226,8468.71,8461.78,86769008,-50.2587417,-78.78485222,71.29,8588.227585,8605.008,-89.44,8500.48,-245.87,-2.806280261,-0.013225288,10380421.46,81.13,0.09
20081229,8515.87,8364.06,153726074,-53.24642673,-91.43926417,166.62,8578.294481,8590.433,-95.18,8481.444,-81.16,-0.947567393,-0.009410908,5568812.383,81.53,0.1
20081230,8487.51,8487.51,162563242,-40.26565088,2.043520857,191.31,8586.875007,8600.819,148.62,8511.168,38.71,0.448568197,-0.028658224,3605769.77,80.94,0.09
20081231,8666.48,8664.89,226762839,-21.02127492,98.2215105,177.77,8604.924054,8586.044,356.9,8582.548,211.86,2.473690909,-0.005433834,4613809.464,81.17,0.14
20090102,8772.25,8760.78,213703331,14.90091451,164.9217057,304.5,8645.854144,8607.079,615.2,8695.79,470.16,5.489618228,0.047561123,4664277.85,81.48,0.08
20090105,9027.13,8892.36,233756609,36.3499129,132.1270487,142.33,8675.095654,8641.869,484.41,8783.258,28.75,0.322159894,0.041749647,2419583.505,82.55,0.11
20090106,8954.57,8940.95,215412076,57.70306077,124.4284669,147.11,8707.47702,8685.468,546.62,8889.492,190.76,2.161748074,0.054944482,6479115.513,82.78,0.09
20090107,8996.94,8719.92,266710359,54.19908192,52.3123612,295.18,8713.403018,8710.461,254.15,8909.754,164.71,1.914121922,0.039934091,1512658.981,82.17,0.11
20090108,8769.94,8651.19,226623868,48.66315454,15.80148191,118.83,8716.17035,8742.758,258.53,8902.968,163.35,1.90404366,0.031339005,-390629.4208,81.58,0.1
20090109,8738.8,8576.96,204295322,32.34158004,-13.01538564,192.66,8705.028412,8755.828,-69.21,8815.866,79.41,0.932067415,0.009725346,-281769.3436,82.52,0.09
20090112,8599.26,8421.08,273548059,9.197194552,-65.92710465,181.52,8683.022849,8751.67,-302.42,8720.082,54.48,0.647070072,-0.001173984,-3751439.516,83.2,0.1
20090113,8474.61,8376.88,304050114,-11.06769088,-82.40893307,145.2,8660.693054,8748.133,-504.33,8606.774,-19.92,-0.235225212,-0.025359957,-7033885.578,84.25,0.1
20090114,8446.01,8140.72,355053418,-46.6355904,-137.3521156,307.84,8616.830858,8701.308,-814.96,8492.862,-268.34,-3.16869143,-0.065659115,-7441128.936,84.28,0.15
20090115,8196.24,7995.13,436663177,-72.98553344,-148.1624621,291.03,8578.322205,8644.918,-557.21,8386.868,-303.06,-3.558901069,-0.091004783,-7881328.732,84.62,0.18
20090116,8215.67,8109.34,439358818,-87.31559669,-107.5874755,231.86,8550.026757,8569.571,-461.24,8323.276,-202.71,-2.389340789,-0.075022702,-4827151.644,84.04,0.19
20090120,8279.63,7939.93,419199623,-124.0425055,-133.9221548,352.05,8492.794685,8469.191,-524.88,8218.3,-827.3,-9.426427039,-0.118247163,-9302067.965,86.13,0.2
20090121,7949.17,7936.19,410036915,-129.1463515,-94.95097979,307.36,8467.585667,8390.491,-220.46,8174.208,-724.79,-8.095598181,-0.061758099,-4867787.249,85.46,0.23
20090122,8224.43,7957.14,420040769,-140.0733378,-88.89561566,270.96,8434.748937,8325.801,-77.34,8158.74,-892.3,-9.897838072,-0.070879363,-9537167.678,85.56,0.21
20090123,8108.79,7909.03,370506096,-150.6469786,-89.08303536,243.56,8400.730943,8259.311,-134.93,8131.754,-692.14,-7.892402249,-0.060659272,-8737918.77,85.58,0.18
20090126,8078.04,8023.16,316716768,-154.1455634,-62.95602531,208.52,8373.616567,8210.996,-96.46,8098.716,-653.67,-7.453732739,-0.042239942,-6475015.855,84.48,0.19
20090127,8117.39,8083.14,247747319,-150.4473543,-46.82940335,142.65,8354.67499,8181.072,-37.76,8143.844,-594.97,-6.78438259,-0.032411441,-4842817.38,84.52,0.18
20090128,8175.93,8175.93,357935947,-129.8235454,14.34725542,231.14,8356.653562,8173.761,162.96,8173.314,-394.25,-4.49559278,0.020931413,-1243761.917,84.49,0.19
20090129,8373.06,8137.94,247446426,-130.2494096,-12.46278739,237.51,8336.877985,8168.648,-63.48,8178.556,-620.69,-7.077665142,-0.00772969,-2787210.321,85.38,0.23
20090130,8149.01,7961.92,303156248,-140.9169739,-90.16843896,233.84,8304.876272,8147.485,-211.63,8163.216,-768.84,-8.767004573,-0.033854915,-5131080.433,85.84,0.23
20090202,8000.62,7867.37,293885384,-152.7766669,-155.3720806,133.49,8269.824246,8113.046,-344.39,8127.376,-805.63,-9.215140818,-0.001542315,-7108083.34,85.95,0.24
20090203,7936.99,7905.52,313086569,-149.0372621,-81.53045311,206.05,8251.589556,8125.973,-202.86,8108.102,-520.82,-6.056624004,-0.018198612,-4665326.982,84.88,0.24
20090204,8070.32,7929.26,345515903,-154.1173608,-82.29235217,232.89,8223.501027,8098.829,7.57,8024.344,-517.31,-6.10469473,-0.020453538,-7917903.612,85.7,0.24
20090205,7954.83,7845.31,390974383,-147.8526249,-79.02682345,262.52,8208.221881,8092.856,-165.03,8007.156,-385.49,-4.562789398,-0.001793859,-7707879.909,86.09,0.23
20090206,8056.38,8052.24,396377405,-123.907403,93.68055274,260.13,8215.114083,8113.159,157.79,8063.102,80.45,0.981080811,0.01987298,-6133291.826,85.29,0.23
20090209,8281.38,8196.24,289278993,-104.510236,108.3120992,118.83,8220.42417,8128.643,193.31,8129.91,58.38,0.710868446,0.011623928,-5167113.593,84.88,0.22
20090210,8269.36,7848.74,449893576,-118.5941623,-73.56692397,422.13,8188.848535,8100.058,-47.95,8092.014,-392.34,-4.737707729,-0.058094789,-10122275.82,85.58,0.24
20090211,7887.05,7852.16,270283855,-124.2366212,-106.9581764,131.58,8165.103913,8056.466,-138.83,8088.588,-341.69,-4.126082872,-0.02570619,-6856432.864,85.71,0.22
20090212,7931.97,7693.98,331956649,-127.7816061,-128.3548015,245.55,8142.975921,8034.841,-23.9,8062.526,-16.33,-0.20543232,-0.008511585,-6321643.539,86.1,0.23
20090213,7933,7840.45,251958200,-135.6720461,-95.65011472,130.39,8115.1125,8019.796,-212.66,7976.49,-377.69,-4.590245622,-0.010888478,-6437044.844,86.11,0.22
20090217,7845.63,7551.01,332848413,-164.0648177,-187.4832979,299.4,8061.539881,7981.373,-718.27,7832.836,-524.96,-6.49899227,-0.065082517,-7859463.384,87.76,0.25
20090218,7546.35,7479.97,268217273,-184.1984727,-190.9610753,137.79,8013.357988,7929.1,-333.25,7766.186,-381.2,-4.802925097,-0.050401802,-7133332.74,88.14,0.23
20090219,7555.23,7447.55,301476548,-205.027536,-166.5970201,167.42,7961.223893,7880.029,-473.58,7671.47,-612.41,-7.580870375,-0.07405616,-5883784.418,87.5,0.21
20090220,7461.49,7249.47,584899403,-227.0096508,-166.2992251,219.82,7904.504475,7810.289,-567.09,7558.052,-590.99,-7.427614099,-0.110489711,-8677189.194,86.62,0.2
20090223,7365.99,7105.94,406147473,-261.6591179,-154.6153016,335.08,7829.29262,7693.708,-735.63,7410.926,-948.29,-11.76090497,-0.139778524,-12964210.75,87.33,0.19
20090224,7115.34,7114.3,468014533,-266.9852916,-111.7102312,264.67,7783.735228,7601.715,-499.47,7370.594,-929.65,-11.22685702,-0.068189654,-4862240.365,86.89,0.21
20090225,7349.58,7156.68,450271157,-274.5014073,-94.84776271,248.26,7734.892825,7539.916,-281.71,7313.646,-999.98,-12.09038469,-0.084216572,-10010542.89,87.86,0.21
20090226,7269.06,7173.56,321301928,-284.3464392,-87.28579945,228.75,7682.243985,7464.171,-373.55,7256.872,-706.8,-8.959446715,-0.094630368,-9637554.567,87.8,0.22
20090227,7180.97,7033.62,667954045,-298.3242113,-107.6908351,161.84,7623.2617,7377.188,-403.02,7196.324,-876.6,-11.04095582,-0.100310684,-14034285.65,88.15,0.22
20090302,7056.48,6755.17,568668618,-329.7786571,-143.9544019,307.76,7541.359634,7268.476,-602.38,7126.026,-1169.47,-14.7422839,-0.104508381,-20099752.01,88.91,0.22
20090303,6764.81,6705.63,445283252,-353.6373978,-145.1564909,149.66,7463.70824,7185.818,-388.76,7001.042,-1124.39,-14.32269143,-0.109800242,-22249722.67,89.07,0.2
20090304,6726.5,6726.42,464828107,-356.3486345,-110.8846274,253.2,7407.720789,7117.839,-475.1,6922.032,-974.57,-12.41425607,-0.079040176,-22609606.79,88.48,0.21
20090305,6874.01,6544.1,509770698,-376.859733,-136.3862054,331.74,7330.265475,7030.688,-676.45,6804.504,-958.16,-12.68649207,-0.104706021,-24572310.94,89.1,0.2
20090306,6595.16,6469.95,425166780,-386.0423915,-123.5361777,285.22,7263.282097,6956.815,-555.14,6717.306,-928.69,-12.29136419,-0.068567124,-22177923.31,88.59,0.2
20090309,6625.74,6516.86,365989295,-395.21043,-108.9775626,192.75,7195.069516,6900.042,-515.88,6674.058,-918.9,-12.30787777,-0.109358803,-22265170.58,89.17,0.2
20090310,6547.01,6546.61,640023782,-367.6208257,-51.46025084,379.88,7169.490515,6857.597,163.2,6714.152,-439.18,-5.962526152,-0.047366966,-18019745.18,88.62,0.2
20090311,6923.13,6867.55,524426861,-341.5037189,-9.248012193,147.51,7146.719989,6823.548,204.38,6725.064,-184.38,-2.591506695,-0.035042773,-16075021.26,87.63,0.19
20090312,6932.39,6872.25,488687542,-298.0316413,38.92042167,312.46,7148.942848,6822.346,294.22,6840.188,-180.88,-2.460637687,0.014941298,-13969893.81,87.36,0.18
20090313,7167.35,7105.86,479009777,-256.2746387,76.18359915,136.76,7156.089243,6838.451,629.54,6959.596,-46.91,-0.645175487,0.063772325,-15402832.53,87.26,0.15
20090316,7225.33,7206.85,586973800,-221.1977319,102.3123155,186.06,7161.88741,6883.819,590.03,7093.58,34.89,0.485792417,0.068027164,-15410715.32,87,0.2
20090317,7218,7172.05,391883043,-176.9373892,114.8958606,224.76,7184.155276,6950.787,848.65,7187.422,332.77,4.711500751,0.070292197,-8243579.312,86.88,0.2
20090318,7395.7,7257.27,584112518,-132.9944154,137.3402257,314.37,7212.957631,7011.861,560.09,7298.658,723.29,10.69435142,0.119165226,-7633004.289,84.1,0.18
20090319,7489.68,7369.26,559917522,-103.8934027,116.4406428,179.2,7230.84738,7092.497,470.4,7344.806,674.78,10.03238171,0.104564371,-10420806.12,83.07,0.17
20090320,7402.31,7257.83,672952635,-89.67519164,75.57731223,203.1,7235.374296,7157.641,108.32,7355.686,402.54,5.85441197,0.100479777,-12931187.36,83.71,0.18
20090323,7279.25,7278.78,515597038,-37.8286138,121.7854628,502.34,7286.849125,7280.522,551.88,7467.464,1181.42,17.91539539,0.109231648,-4519446.166,83.47,0.17
20090324,7773.47,7646.99,379672520,-6.021766619,120.3503623,149.58,7322.384447,7353.87,443,7520.318,1033.03,15.58834092,0.095244498,-7581009.435,84.1,0.17
20090325,7659.81,7550.06,454092176,26.13347566,112.103222,313.57,7363.091642,7435.811,354.11,7572.964,1202.76,18.37102206,0.074808286,-4670003.7,83.77,0.17
20090326,7752.36,7752.28,397262102,64.96868286,132.6929175,181.52,7416.564819,7511.261,437.98,7677.716,998.07,14.4094628,0.08840617,1700223.681,84.12,0.16
20090327,7922.57,7735.95,323645101,82.81816219,106.2662818,188.61,7450.813884,7566.481,375.38,7777.276,845.78,12.20391319,0.071913202,2206354.036,85.14,0.15
20090330,7773.31,7437.59,383259993,75.58412849,37.39397247,338.59,7457.595419,7596.986,243.64,7726.508,351.96,4.908745534,0.016793361,-4827806.529,85.67,0.16
20090331,7523.77,7523.45,399840734,75.9872744,39.57663417,203.34,7472.007284,7618.308,-166.94,7716.298,384.94,5.328641552,0.016078497,-1714381.138,85.6,0.16
20090401,7606.13,7483.87,361336687,87.61677876,50.67353563,305.13,7499.587542,7645.81,101.63,7718.656,544.63,7.54651883,0.046485261,1348423.329,85.47,0.16
20090402,7763.99,7763.99,442817575,112.9987918,134.9389196,314.13,7545.158253,7703.538,228.27,7729.36,582.38,7.874575767,0.087702806,9261314.525,84.3,0.16
20090403,7980.63,7897.24,308209779,134.7490437,131.5704317,122.26,7590.151752,7777.459,93.03,7777.642,531.01,7.092824761,0.030149958,15681496.91,84.17,0.13
20090406,8016.16,7862.2,247403527,146.9245512,106.9767442,155.39,7626.884919,7797.458,51.29,7868.408,489.27,6.535293819,0.039604556,16187860.39,84.73,0.14
20090407,7968.92,7762.08,276924034,139.9286718,52.44449678,213.77,7642.377784,7810.417,13.38,7904.536,388.76,5.252945627,0.005102984,11042444.59,85.23,0.14
20090408,7788.68,7750.85,255350631,136.6461033,37.00678526,136.67,7660.923709,7819.147,315.09,7919.638,558.73,7.676570885,-0.011035313,16267160.78,85.2,0.14
20090409,7839.89,7839.89,462064234,152.16254,113.2474633,250.17,7701.157642,7835.029,474.46,7940.698,307.52,3.954803713,0.038003904,20341228.06,85.66,0.14
20090413,8082.02,7963.75,424246569,160.5454742,120.8586533,149.66,7735.124533,7863.192,79.73,7948.742,308,3.974290983,0.066493253,21149086.24,84.59,0.13
20090414,8057.41,7902.26,513009496,154.3046908,64.51725136,155.55,7752.748863,7903.008,-97.41,7937.608,-4.38,-0.055271207,0.039299612,10218024.44,84.78,0.16
20090415,7914.92,7870.48,413275523,156.3869866,66.58652579,170.84,7779.117543,7945.078,240.06,7985.62,253.44,3.259183815,0.033378915,12734245.8,84.95,0.16
20090416,8029.14,7962.71,359473599,163.8791899,105.4052071,205.41,7812.099682,7981.461,288.32,8043.284,603.41,8.021914326,0.018134425,10702189.81,85.19,0.15
20090417,8125.43,8086.88,537674431,168.352236,113.388918,103.78,7842.502569,7996.786,47.95,8052.874,522.41,6.865757558,0.013987872,9024364.903,85.88,0.13
20090420,8128.94,7840.45,453661256,146.8362209,6.227980757,290.88,7842.428991,7979.2,-241.65,8009.658,80.13,1.032390229,-0.016815763,4771618.375,86.67,0.14
20090421,7841.73,7791.95,424027767,138.5028619,-29.03254209,187.25,7854.536706,7978.571,-88.25,8019.534,-8.52,-0.106792612,0.022585939,4568019.642,86.5,0.15
20090422,7964.78,7868.01,387027069,123.7752118,-35.94917309,176.82,7857.587496,7988.272,-33.61,7990.924,-131.02,-1.634156898,0.006271421,1167555.74,86.28,0.15
20090423,7886.81,7804.21,327239969,116.4490448,-53.77999929,175.23,7867.061068,8000.267,-72.56,7957.25,167.5,2.15031401,-0.015627126,5256557.171,85.42,0.17
20090424,7957.45,7957.45,402723198,118.8933408,80.67086761,170.44,7886.987633,7999.558,-49.14,7946.242,239.18,3.051890301,0.002288179,12177304.75,84.76,0.16
20090427,8073.82,7987.16,282994601,115.3619676,62.12168929,135.4,7900.131668,7996.277,-106.33,7982.896,-58.38,-0.722222635,0.013061682,6055715.567,85.72,0.17
20090428,8023.56,7938.98,274713160,110.6383908,27.08033508,152.68,7911.257223,8005.954,175.22,7992.374,-66.43,-0.821809689,-0.001577908,8817705.536,85.2,0.16
20090429,8018.31,8017.91,300335193,119.1406779,147.4104438,240.62,7937.397488,8021.565,216.17,8052.206,127.92,1.587528125,0.007366478,9612443.149,84.66,0.18
