Ntime,Open Price,Low Price,Volume,MACD,CCI,ATR,EMA20,MA10,MTM6,MA5,MTM12,ROC,SMI,WVAD,US Dollar Index,Federal Fund Rate
20090220,775.87,754.25,821059.04,-20.13476502,-167.7321864,24.69,824.1575349,818.8,-65.14,790.684,-68.46,-7.471492256,-0.113458439,-13283811.44,86.62,0.2
20090223,773.25,742.37,650930,-24.05335933,-150.0394892,35.48,816.4596744,806.273,-83.51,773.982,-88.9,-12.12035231,-0.14548966,-28378354.83,87.33,0.19
20090224,744.69,744.69,723448.96,-24.47136501,-102.6879528,32.16,812.3339912,796.598,-53.7,770.776,-72.71,-10.99009901,-0.0653078,1437201.001,86.89,0.21
20090225,770.64,752.89,748364,-25.17730833,-84.34896954,27.23,807.8164682,790.372,-24.27,766.072,-103.7,-12.0693421,-0.082567707,-15651348.91,87.86,0.21
20090226,765.76,751.75,759996.96,-26.40632593,-81.52030185,27.67,802.5796617,782.281,-35.59,760.85,-117.06,-8.986169544,-0.098612292,-15649221.65,87.8,0.22
20090227,749.93,734.52,892648,-28.48346137,-110.5701844,18.31,796.1520749,772.271,-43.85,753.858,-92.07,-11.83222587,-0.110964636,-37366183.14,88.15,0.22
20090302,729.57,699.7,786828.96,-32.520038,-156.7617807,35.39,787.0728296,759.669,-69.23,745.356,-132.92,-16.0885547,-0.111953065,-55587449.66,88.91,0.22
20090303,704.44,692.3,758323.04,-35.67017596,-154.2954149,19.37,778.4306554,750.385,-47,729.994,-138.86,-15.78419041,-0.116803227,-68330146.02,89.07,0.2
20090304,698.6,698.6,767362,-36.41230483,-117.3564223,27.79,772.1867834,742.83,-60.27,719.588,-113.97,-13.7838034,-0.084820397,-71590805.05,88.48,0.21
20090305,708.27,677.93,750724.96,-38.99747925,-136.7320507,34.94,763.6499469,733.191,-82.35,705.532,-106.62,-13.510397,-0.113628985,-73643668.64,89.1,0.2
20090306,684.04,666.79,733183.04,-40.51227425,-123.7028901,32.3,756.0051901,724.524,-69.45,695.19,-105.04,-13.32284823,-0.080650586,-64960863.09,88.59,0.2
20090309,680.76,672.88,727732,-41.78383987,-105.9896175,22.39,748.4361244,717.844,-58.56,690.332,-102.41,-13.1473541,-0.124957964,-69133873.19,89.17,0.2
20090310,679.28,679.28,861832.96,-38.86812814,-48.92102796,43.07,745.6898268,712.49,18.78,694.986,-50.45,-6.551522628,-0.059223428,-57803841.43,88.62,0.2
20090311,719.59,713.85,728780.96,-36.00039812,-7.603174452,18.07,743.3727004,708.136,25.03,696.684,-21.97,-2.955618635,-0.041802266,-53141995.3,87.63,0.19
20090312,720.89,714.76,732663.04,-30.99963644,39.91612207,37.87,744.074348,707.927,37.87,710.322,-22.4,-2.897276043,0.020846099,-47973323.35,87.36,0.18
20090313,751.97,742.46,678708.96,-26.26491278,73.8481313,15.83,745.2625053,710.073,74,724.956,-8.35,-1.091645967,0.07366334,-56228061.49,87.26,0.15
20090316,758.84,753.37,788354,-22.46824993,96.52191088,21.16,746.0841715,715.38,70.51,740.428,1.06,0.14080204,0.076350661,-61488788.28,87,0.2
20090317,753.88,749.93,615680,-17.30473061,115.9788943,28.19,749.1352028,723.559,101.59,752.132,43.03,5.853704989,0.083855961,-35781510.99,86.88,0.2
20090318,776.01,765.64,909844.96,-11.7673325,147.4858269,37.4,753.441374,731.707,74.75,766.73,93.53,13.34579493,0.140744005,-31167299.05,84.1,0.18
20090319,797.92,781.82,903387.04,-8.117264664,125.9217371,21.42,756.3555288,741.856,62.68,773.39,87.71,12.59603923,0.128386307,-44684435.23,83.07,0.17
20090320,784.58,766.2,764372,-6.401487703,80.26778538,22.71,757.5159546,750.372,17.8,775.788,55.67,7.809277989,0.119720509,-55460906.6,83.71,0.18
20090323,772.31,772.31,771576.96,-0.646260879,120.3085533,54.83,763.7449113,765.011,66.37,789.594,140.37,20.56552634,0.125552909,-25305715.7,83.47,0.17
20090324,820.6,805.48,676798,2.530013821,111.3617137,18.17,767.7806341,773.663,52.23,795.194,122.74,17.96072463,0.105145636,-33848498.91,84.1,0.17
20090325,806.81,791.37,768718,5.608747404,98.38528027,35.41,772.1710499,782.915,35.76,799.1,137.35,20.30212999,0.077579004,-25074377.05,83.77,0.17
20090326,814.06,814.06,699296,9.471017334,116.0540285,19.1,777.9509499,791.127,38.51,808.864,113.26,15.73929961,0.091624042,-5417622.643,84.12,0.16
20090327,828.68,813.43,560021,11.03933688,92.68168512,19.43,781.5689547,797.066,31.9,818.344,94.58,13.11134524,0.076047258,-3331092.848,85.14,0.15
20090330,809.07,779.81,591266,9.875948074,23.65163046,36.13,782.1366733,800.43,18.99,811.266,36.79,4.900498175,0.011948751,-27903025.93,85.67,0.16
20090331,790.88,790.88,608910,9.676758004,35.35806635,22.95,783.6350853,802.405,-25.05,809.616,41.32,5.461635054,0.004411746,-19304183.45,85.6,0.16
20090401,793.59,783.32,603414,10.46421014,35.71602334,30.3,786.2488867,804.078,4.96,809.056,57.19,7.585987346,0.033338265,-5297938.579,85.47,0.16
20090402,814.53,814.53,754280.96,12.82059902,128.7651898,34.53,790.8328023,809.112,20.5,809.36,56.26,7.230247263,0.07890889,22785994.89,84.3,0.16
20090403,835.13,826.7,585564,15.16841823,135.2093195,15.8,795.7534878,816.508,9.64,814.672,48.15,6.061559766,0.023240356,44997720.51,84.17,0.13
20090406,839.75,822.79,621000,16.27501827,102.8271137,19.71,799.5369651,817.764,2.62,824.262,51.44,5.177818342,0.035141476,49119780.1,84.73,0.14
20090407,834.12,814.53,515558,15.36668475,46.6558195,20.95,801.0620161,818.707,-0.39,827.798,47.01,4.018927606,0.002047698,30030184.67,85.23,0.14
20090408,816.76,814.84,593846,15.24651821,44.68897218,13.58,803.3570622,819.835,37.63,830.614,2.24,7.36721576,-0.009245251,51525469.76,85.2,0.14
20090409,829.29,829.29,760071.04,17.48346445,150.8043708,31.75,808.4240086,822.205,58.69,835.05,50.44,4.087882176,0.047422247,66969494.92,85.66,0.14
20090413,855.33,845.35,643489,19.2099213,160.3739077,18.96,813.2150554,826.484,24.35,838.296,44.85,5.510640389,0.082913139,71824496.03,84.59,0.13
20090414,856.88,840.25,756984,18.96916903,95.66575308,18.48,815.9088597,831.881,-1,839.5,8.64,1.037389237,0.051847891,38665590.79,84.78,0.16
20090415,839.44,835.58,624110,19.40676574,85.28119599,17.35,819.3518254,837.3,36.51,846.802,36.12,4.426796088,0.048095205,46499241.46,84.95,0.16
20090416,854.54,847.04,659867,20.58463479,120.2377571,23.31,823.727842,842.722,40.14,854.83,77.77,9.875179358,0.035733272,40402305.01,85.19,0.15
20090417,865.18,860.87,735200.96,21.61590387,126.6583122,14.76,828.096619,846.244,13.04,857.438,71.73,8.990186371,0.031163753,41483726.39,85.88,0.13
20090420,868.27,832.39,697396,19.20922404,30.5262244,37.21,828.5055124,845.233,-24.17,852.17,21.31,2.627361049,-0.003698473,28530633.01,86.67,0.14
20090421,831.25,826.83,743648.96,18.51590824,11.30878976,23.26,830.5602255,846.693,-8.65,853.886,15.7,1.881636664,0.040619706,29427596.9,86.5,0.15
20090422,847.26,840.57,732786,17.24079291,33.89780291,21.21,831.7973469,849.493,2.05,852.184,1.05,0.12462908,0.021800723,17444217.43,86.28,0.15
20090423,844.62,835.45,656310,16.71298697,16.10617384,17.42,833.7137901,852.169,-0.14,849.508,16.44,4.459567163,-0.005417017,34158328.46,85.42,0.17
20090424,853.91,853.91,711444,17.25054087,119.9116203,19.88,836.810572,853.136,0.93,848.834,50.68,4.97721654,0.008658209,60599174.32,84.76,0.16
20090427,862.82,854.65,561346,16.77950143,81.53366263,14.18,838.7819461,853.014,-12.09,853.858,32.35,0.110908751,0.018670336,39991492.42,85.72,0.17
20090428,854.48,847.12,632800,16.03176966,36.74109321,17.36,840.3417607,854.38,22.77,854.874,-1.4,-0.163444476,0.003625053,51008349.74,85.2,0.16
20090429,856.85,856.85,610162,16.73742973,136.3788203,26.9,843.5130216,856.538,23.56,860.892,14.91,1.736284979,0.009546266,55968254.08,84.66,0.18
20090430,876.59,868.51,686254,17.03334654,149.4563997,20.19,846.30321,857.289,29.26,865.07,31.31,3.72073678,0.003677776,38061911.02,84.79,0.2
20090501,872.74,866.1,531217,17.44680448,109.5513173,14.38,849.2762376,858.081,33.97,867.328,25.46,4.280451575,0.051429027,51356813.55,84.51,0.22
20090504,879.21,879.21,703884,19.942741,201.8920969,30.33,854.796596,865.566,55.32,877.274,41.94,6.47606976,0.063004277,74555704.99,83.71,0.22
20090505,906.1,897.34,688286,21.39656315,175.648695,10.36,859.4635868,870.938,37.57,887.002,34.2,4.449323934,0.066662979,66757097.07,84.16,0.2
20090506,903.95,903.95,855504,23.54657694,172.5868841,16.48,865.1841976,878.536,62.02,896.18,87.14,5.741720331,0.073526693,73722133.35,83.98,0.18
20090507,919.58,901.36,912010,23.99429057,129.4519139,28.22,869.2037978,884.083,52.23,903.096,57.31,9.010199546,0.04536087,55955592.53,83.84,0.18
20090508,909.03,909.03,816328,25.81384637,129.6306995,22.78,874.920579,890.383,55.59,913.438,85.68,9.310888387,0.077182183,66015466.02,82.43,0.17
20090511,922.99,908.68,615060,25.35060552,85.69223621,20.55,878.1890953,895.556,36.43,913.838,57.32,7.787327366,0.059478246,56287662.88,82.8,0.17
20090512,910.52,896.46,687175.04,24.62777459,56.71296535,19.11,881.0615624,900.875,1.11,914.748,42.12,6.623861395,0.038212143,64923052.93,82.29,0.16
20090513,905.4,882.8,709182,21.83196375,1.291540777,25.55,881.3337945,901.903,-19.88,907.626,26.41,2.042182792,0.012569011,44112610.13,82.57,0.16
20090514,884.24,882.52,613487,20.12263088,-3.546907722,15.84,882.4515284,903.929,-26.46,904.762,37.91,4.146890415,0.017411849,35836150.56,82.4,0.16
20090515,892.76,878.94,543972,17.74121475,-32.53036976,18.03,882.4923352,904.465,-24.51,895.492,9.24,3.241498667,-0.026850668,26804349.89,82.94,0.17
20090518,886.07,886.07,570215,17.8135387,22.27687616,27.12,885.0844938,904.712,-19.52,895.586,36.9,4.128702898,0.006496576,52122749.61,82.55,0.16
20090519,909.67,905.22,661627,17.54115958,54.08807539,11.17,887.2793039,905.145,-1.11,895.542,30.61,4.04669974,-0.012397638,41293691.42,82.1,0.15
20090520,908.62,901.37,820506,16.75611999,46.45590034,23.23,888.8212749,903.539,-4.88,899.452,-3.77,-0.415546052,-0.004320083,32220087.24,81.18,0.14
20090521,900.42,879.61,601984,14.74235827,-102.1970769,23.86,888.7744869,901.633,4.41,898.504,-15.47,-1.711661872,-0.044014937,19725314.15,80.49,0.17
20090522,888.68,883.75,515532,12.89052377,-93.42633794,12.9,888.6054881,897.41,-6.07,899.328,-32.53,-3.537676857,-0.024459989,35440354.31,80.04,0.17
20090526,887,881.46,566705,13.15383835,-11.28000507,30.3,890.6744892,897.519,0.62,899.452,2.94,-2.033942081,0.002175035,32259029.92,80.09,0.18
20090527,909.95,891.87,569880,11.83257384,-15.92363764,21.97,890.9016807,895.99,-15.07,896.438,-36.17,-1.779508161,0.010234475,26367970.6,80.76,0.17
20090528,892.96,887.6,573898,11.76101249,2.395423764,21.85,892.4186635,898.281,-1.3,897.11,-2.41,-0.265056531,0.015173737,27600943.21,80.56,0.17
20090529,907.02,903.56,605042,12.55291157,115.9636635,16.46,894.9635527,900.888,11.01,903.272,10.79,1.088821433,0.039449921,28131229.08,79.23,0.19
20090601,923.26,923.26,637044,14.92328365,245.4800148,28.63,899.5260715,906.887,39.4,914.446,58.95,3.800297242,0.035169217,42690723.34,79.19,0.21
20090602,942.87,938.46,598734,16.75952065,199.4614909,10.92,903.8321599,910.39,56.41,921.328,51.67,6.880713187,0.038751403,44212978.63,78.45,0.2
20090603,942.51,923.85,532377,16.97173459,113.8835006,20.89,906.4919542,912.753,44.76,929.068,48.88,4.332247192,0.030361896,29853307.55,79.5,0.21
20090604,932.49,929.32,535289,17.79815025,112.7649796,13.15,909.9174824,916.652,55.46,936.194,32.75,6.748368974,0.057434798,41431099.14,79.44,0.2
20090605,945.67,934.13,527791,18.05373915,105.0042808,17.56,912.7910555,921.828,29.76,940.384,31.96,3.339525783,0.056473316,34595593.06,80.67,0.21
20090608,938.12,926.44,448343,17.97246277,72.60831356,19.89,915.3004788,927.042,46.08,939.638,35.67,3.414709348,0.030677002,21401155.61,80.87,0.21
20090609,940.35,936.15,443995,17.96642045,75.96147103,10.77,917.8842427,930.252,-0.44,939.176,54.1,4.31226272,0.052385854,25821338.29,79.81,0.18
20090610,942.73,927.97,537942,17.49528848,57.77441178,21.8,919.9095529,934.861,-5.59,940.654,52.15,5.720846983,0.034414098,9579369.693,80.32,0.18
20090611,939.04,939.04,550084,17.38468323,77.05144764,17.19,922.2886431,938.667,13.13,941.14,34.56,6.526493799,0.027251849,20545228.26,79.6,0.17
20090612,943.44,935.66,452812,17.20520979,57.85219045,10.64,924.5668676,941.374,3.75,942.364,53.15,6.675310034,0.003529872,6577728.365,80.13,0.17
20090615,942.45,919.65,469788,15.07445185,-18.1882274,26.56,924.4862135,939.459,-16.37,939.28,16.89,1.47089517,-0.022249508,11128894.08,81.16,0.22
20090616,925.6,911.6,495120,12.29594404,-103.8740512,16.4,923.2941932,936.182,-27.17,933.188,-7.17,2.117438918,-0.021239375,4422511.584,80.75,0.22
20090617,911.89,903.78,552365,9.878412924,-163.0514717,14.66,922.0956986,934.077,-31.72,927.5,-32.16,-3.410862579,-0.033688432,17142028.03,80.29,0.24
20090618,910.86,907.94,468401,8.482815461,-129.913002,13.99,921.7408702,931.668,-20.78,922.196,-26.37,-2.791244152,-0.023104171,15308982.37,80.58,0.25
20090619,919.96,915.8,571339,7.520876532,-76.31888952,11.29,921.6922159,929.782,-23.66,917.2,-10.53,-1.130119344,-0.019070639,24368887.99,80.36,0.25
20090622,918.13,893.04,490394,4.432737752,-159.869446,28.19,918.9634334,925.172,-53.17,911.064,-49.42,-5.243723872,-0.052407075,1136675.428,80.84,0.24
20090623,893.46,888.86,507102,2.127070756,-152.0107061,9.83,916.6907255,920.439,-28.62,907.69,-44.99,-4.785712006,-0.046904115,4317543.059,79.85,0.24
20090624,896.31,896.31,463672,0.762265324,-94.70538799,15.75,915.1906564,916.618,-11.03,905.736,-38.2,-4.067551164,-0.046513351,10258746.12,80.54,0.21
20090625,899.45,896.27,491124,1.225483115,-44.27532887,25.15,915.673451,914.155,9.55,906.114,-22.17,-2.352429358,-0.027425202,26185103,80.34,0.19
20090626,918.84,913.03,607666,1.465947389,-14.72755683,8.97,915.9807414,911.424,0.53,905.648,-20.25,-2.156205079,-0.005218031,27396305.71,79.9,0.18
20090629,919.86,916.18,421176,2.302140796,22.8990099,11.81,917.0520993,911.775,6,912.486,-17.66,-1.869000624,0.016457621,23850235.18,79.9,0.17
20090630,927.15,912.86,462757,2.300045707,14.94888186,17.15,917.2680899,912.51,26.28,917.33,-26.89,-2.841863857,0.009365618,27331794.86,80.16,0.22
20090701,920.82,920.82,391940,2.592078948,63.05072195,12.6,917.8454147,913.772,28.23,921.808,-0.39,-0.042220586,0.005371861,22180602.54,79.61,0.2
20090702,921.24,896.42,393100,0.644673892,-75.74337207,26.91,915.804899,911.577,-4.52,917.04,-15.55,-1.705099948,-0.026931385,4035180.901,80.55,0.17
20090706,894.27,886.36,471258,-0.704941737,-129.5436328,12.36,914.1777657,909.326,-20.18,913.004,-11.99,-2.139660485,0.0063201,-2668689.452,80.38,0.18
20090707,898.6,879.93,467330,-3.165467466,-147.1416409,18.79,911.0208357,908.125,-46.2,903.764,-37.34,-4.363731099,-0.015718914,-13854149.35,80.7,0.18
20090708,881.9,869.32,572178,-5.174421044,-152.4552128,17.48,908.0245656,906.571,-39.76,895.812,-41.67,-1.509450864,-0.02373077,-9258822.506,80.66,0.16
20090709,881.28,878.45,434717,-6.440530872,-109.6305444,9.41,905.6107975,904.745,-40.65,887.682,-10.36,-1.387554463,-0.040836285,-16733275.85,79.91,0.15
20090710,880.03,872.81,391208,-7.642291782,-113.6049676,10.76,903.0888167,900.632,-17.29,884.224,-15.97,-2.420804937,-0.043280009,-14035933.35,80.32,0.15
20090713,879.57,875.32,449944,-6.748146719,-40.37593108,25.73,902.8946437,898.847,4.63,884.69,0.11,-2.087453546,-0.028234634,-5487056.232,80.06,0.13
20090714,900.77,896.5,414903,-5.588595496,4.784122266,9.34,903.1751538,896.708,7.12,889.652,-14.42,-1.421264555,-0.014663012,-2369366.572,80.03,0.13
20090715,910.15,910.15,523883,-2.475344875,96.73434277,28.11,905.9851392,898.044,51.65,900.276,13.78,0.587772182,0.010024875,11232394.82,79.4,0.14
20090716,930.17,927.45,489864,0.634983617,125.3828066,16.51,909.2951259,899.785,61.18,911.888,13.51,2.329983031,0.047111848,14512163.93,79.24,0.15
20090717,940.56,934.65,514138,3.035896439,114.3067208,7.24,912.2555901,904.181,57.7,924.138,21.06,1.846577063,0.04430124,12223781.33,79.48,0.15
20090720,942.07,940.99,485315,5.739906241,126.6058951,11.24,915.9579149,909.422,72,934.154,27.8,6.103165927,0.073701807,28515108.49,78.85,0.15
20090721,951.97,943.22,530930,8.068234077,116.8203947,13.31,919.6362087,916.777,53.53,943.902,58.16,6.488030164,0.078589537,38855541.98,78.83,0.14
20090722,953.4,947.75,463410,9.759793104,107.2655961,12.08,922.9156174,924.228,48.23,948.18,55.35,6.158759124,0.074826795,40312426.76,78.79,0.14
20090723,954.07,953.27,576165,12.74640154,119.7982716,26.15,927.9988919,933.589,43.61,955.29,95.26,10.81234464,0.09951961,46125197.01,79.03,0.15
20090724,972.16,965.95,445830,15.17800186,112.3708205,13.84,932.8809022,943.602,38.52,963.066,99.7,11.33521306,0.07986643,48574021.56,78.84,0.15
20090727,978.63,972.29,463129,17.14306762,106.4425124,10.2,937.5760544,951.715,41.8,969.276,99.5,11.27248833,0.077725061,63692333.67,78.63,0.16
20090728,981.48,969.35,549035,18.28306993,94.10161822,13,941.5802397,959.093,28.49,974.284,100.49,11.43061891,0.047916539,60477886.87,78.86,0.15
20090729,977.66,968.65,517877,18.61129887,78.41007465,10.97,944.7773597,963.34,20.57,978.5,74.1,8.223738971,0.035286879,54462396.57,79.52,0.17
20090730,976.01,976.01,603518,19.58171985,104.1032164,21.53,948.774754,967.941,32.68,980.592,80.91,8.932040979,0.046992653,52163160.6,79.33,0.17
20090731,986.8,982.85,513907,20.1771013,96.8759784,10.33,952.4609679,972.651,11.19,982.236,54.8,5.87554145,0.036810872,52967191.18,78.35,0.18
20090803,990.22,990.22,560344,21.62217678,121.5514386,16.13,957.238971,977.801,23.37,986.326,61.89,6.578863448,0.04792396,56944136.68,77.57,0.18
20090804,1001.41,996.68,571370,22.74886353,127.7655294,10.44,961.8495452,982.908,23.47,991.532,65.27,6.940811161,0.05129021,66361462.04,77.72,0.17
20090805,1005.41,994.31,724212,23.13861681,111.1068061,12.33,965.7419694,987.773,23.1,997.046,51.59,5.424074522,0.026358305,60870671.19,77.57,0.17
20090806,1004.06,992.49,675338,22.7303766,91.57856283,15.51,968.7265438,989.852,21.93,999.112,42.5,4.452219824,0.017872187,62878731.64,78,0.17
20090807,999.83,999.83,682708.96,23.22044052,118.3438138,20.92,972.7030634,992.974,23.73,1003.712,56.41,5.912564068,0.028006492,66467588.3,78.9,0.17
20090810,1008.89,1000.99,540608,23.0701437,92.36316191,9.49,975.9789621,995.466,19.62,1004.606,30.81,3.155824601,0.027286268,73992231.21,79.18,0.17
20090811,1005.77,992.4,577316,21.67238814,40.35614646,14.7,977.7285848,996.939,-8.28,1002.346,15.09,1.5409595,0.019309096,67610794.67,79.17,0.16
20090812,994,993.36,549817,21.24448976,67.75644896,19.42,980.4030053,1000.005,0.16,1002.964,23.63,2.405872651,0.018949901,72531652.49,78.84,0.15
20090813,1005.86,1000.82,525066,21.21916209,89.33702,12.32,983.4817667,1002.603,10.01,1006.094,33.11,3.379881995,0.024932608,77355913.84,78.44,0.15
20090814,1012.23,994.6,494075,20.26827389,50.84114569,18.13,985.4444556,1004.264,7.01,1004.816,28.94,2.967748552,0.001454053,64088348.43,78.72,0.15
20090817,998.18,978.51,408857,17.34905067,-99.57270171,25.58,984.9002217,1001.974,-30.75,999.342,-7.02,-0.7114264,-0.025774375,49586929,79.34,0.17
20090818,980.62,980.62,419897,15.65713446,-110.1266534,11.47,985.3544863,1000.376,-17.43,998.406,2.19,0.221776644,-0.0130146,44691754.62,78.98,0.17
20090819,986.88,980.62,425700,14.69478262,-70.16304775,18.99,986.4121543,999.75,2.11,996.536,-6.17,-0.615381547,-0.000621816,42250186.71,78.48,0.17
20090820,996.41,996.39,489316,14.64365475,48.24318708,12.53,988.4081396,1000.779,1.56,995.464,1.72,0.17103366,-0.003077745,50322347.55,78.43,0.17
20090821,1009.06,1009.06,588555,15.93324225,190.5973243,20.22,992.0006977,1002.344,13.4,999.872,23.41,2.334649753,0.018545408,53876279.19,78.08,0.16
20090824,1026.59,1022.48,630245,16.71735506,197.9921465,13.34,995.1977741,1004.191,21.48,1009.04,28.49,2.857343443,0.030441608,51052252,78.24,0.16
20090825,1026.63,1026.21,576874,17.33502344,165.7201521,12.18,998.3217956,1007.556,48.27,1016.706,17.52,1.733829467,0.021585603,51579838.7,78.29,0.15
20090826,1027.35,1021.57,508006,17.63097418,115.7711706,10.9,1001.15972,1009.787,38.45,1023.038,21.02,2.087181015,0.01496907,41346605.76,78.66,0.15
20090827,1027.81,1016.2,578588,17.89006978,93.66304227,17.13,1003.999747,1011.612,34.52,1027.76,36.63,3.683813547,0.02608198,38323460.4,78.11,0.14
20090828,1031.62,1023.13,578578,17.72565671,92.24036506,16.34,1006.374056,1014.096,21.56,1028.32,23.12,2.298644873,0.047816664,33380482.46,78.31,0.14
20090831,1025.21,1014.62,500456,16.73193529,37.56172581,14.31,1007.730813,1018.185,-5.51,1027.33,7.89,0.779082283,0.030324705,30091046.62,78.16,0.15
20090901,1019.52,996.28,686236,13.96144773,-23.06899282,32.17,1006.807878,1019.022,-27.53,1021.338,-6.05,-0.602535629,0.001583103,23990438.82,78.74,0.15
20090902,996.07,991.97,584273,11.36928285,-70.71664053,8.37,1005.659509,1018.851,-33.25,1014.664,15.02,1.533075439,-0.012527671,15918444.04,78.42,0.16
20090903,996.12,992.25,462428,9.886084931,-50.67871883,11.18,1005.42908,1018.438,-24.88,1009.116,13.57,1.371164125,-0.022307115,21241077.61,78.43,0.15
20090904,1003.84,1001.65,409737,9.661173909,-7.628654552,14.83,1006.473929,1017.465,-14.58,1006.61,19.94,2.001083837,-0.008941369,18727060.55,78.19,0.15
20090908,1018.67,1018.67,523516,10.09201372,43.69777205,9.67,1008.27546,1017.447,4.77,1007.564,18.02,-0.072115619,-0.002538911,24243897.85,77.28,0.15
