Ntime,Open Price,Low Price,Volume,MACD,CCI,ATR,EMA20,MA10,MTM6,MA5,MTM12,ROC,SMI,WVAD,US Dollar Index,HIBOR
20141229,23694.53,23694.53,0,-86.30295709,108.7834848,518.12,23379.13645,23134.701,656.55,23396.282,287.35,1.975932266,0.022040804,-526697.3791,90.19,0.03
20141230,23853.13,23442.55,0,-66.3428719,83.72513811,410.58,23390.75202,23159.891,92.53,23473.176,-23.42,1.083478141,0.020137355,-551618.9927,89.97,0.03
20141231,23480.81,23464.25,0,-41.65707443,77.3574023,168.1,23411.1604,23217.61,271.35,23512.47,292.5,2.506486711,0.039590698,-556182.2545,90.27,0.03
20150102,23683.63,23635.6,0,-1.676839088,119.4727866,262.42,23453.69941,23336.342,524.13,23617.296,608.62,3.604201,0.053315014,-720641.3787,91.15,0.05
20150105,23699.19,23655.52,0,18.77692751,103.216925,343.35,23479.18709,23449.89,371.98,23691.692,693.47,4.635186696,0.037481472,-607607.9917,91.42,0.05
20150106,23515.13,23312.5,0,15.76894489,31.97886543,408.82,23479.77975,23515.21,136.07,23634.138,814.91,3.982893707,0.015702515,-614700.1796,91.61,0.05
20150107,23396.7,23332.03,0,28.85592211,48.59978267,383.68,23498.96834,23571.673,331.92,23670.17,1095.42,3.7186501,0.011515012,-379091.0464,91.9892,0.05
20150108,23920.35,23719.05,0,51.08684816,96.21090906,260.38,23531.02183,23614.369,62.35,23716.268,1003.32,3.109882366,0.021054283,-526237.8562,92.2916,0.05
20150109,24049.7,23859.49,0,74.65641304,126.6226312,333.53,23568.06261,23672.995,418.85,23728.694,803.32,2.184584535,0.023854983,-331766.5684,91.9444,0.05
20150112,24118.59,23905.01,0,100.7683352,125.208154,213.58,23611.7195,23740.707,421.42,23789.722,617.89,2.968968903,0.010541711,-587060.4812,92.03,0.05
20150113,23908.23,23908.23,0,135.1956437,136.3656167,345.88,23669.26717,23784.986,494.65,23935.834,882.28,3.711582426,0.029520601,-707084.5148,92.28,0.05
20150114,24276.33,24056.22,146296.07,152.3818751,128.5178624,270.48,23711.48934,23846.136,627.19,24022.102,763.26,3.26887184,0.021049576,-654454.7459,92.0981,0.05
20150115,24169.35,24070.39,0,183.1208101,138.1167065,298.61,23772.38655,23920.723,669.65,24125.178,577.73,4.28950026,0.020249346,-346698.5588,92.0813,0.05
20150116,24196.85,24086.21,0,185.3823595,87.21570644,264.7,23803.92307,23945.293,267.99,24161.892,602.42,1.389549063,0.015856605,-407455.387,92.69,0.05
20150119,23971.23,23590.05,294575.12,155.922407,-22.53379987,513.47,23797.69135,23947.01,-181.46,24104.298,133.45,1.01012293,0.010661167,-605627.7392,92.56,0.05
20150120,23798.46,23747.92,0,148.0294823,3.968253018,258.82,23812.30741,23993.585,-75.3,24051.336,93.34,1.466297028,0.011268765,-544988.3665,93.03,0.05
20150121,24036.41,24016.63,184349.56,172.1807295,103.9467796,422.12,23863.76194,24060.717,136.61,24099.332,631.26,2.661150391,0.021231837,-420791.0467,92.77,0.05
20150122,24480.02,24438.98,167983.6,202.7057155,157.3857328,237.04,23926.51128,24129.427,410.03,24133.676,1037.22,4.416444082,0.024576483,-226036.7222,94.1813,0.05
20150123,24807.36,24726.77,237562.4,250.4621493,191.3199737,373.59,24014.50545,24222.477,499.54,24283.062,1169.19,4.937195065,0.033157951,-20097.74365,95.011,0.05
20150126,24907.19,24761.55,132161.59,289.7663393,171.0345589,154.94,24099.78112,24310.821,806.38,24517.344,1074.37,4.507430714,0.027857599,35901.72733,94.952,0.05
20150127,24995.08,24672.76,0,309.0718291,131.3869853,322.32,24167.16196,24369.952,1068.79,24688.568,887.33,3.709581333,0.02800307,35901.72733,94.0169,0.05
20150128,24799.98,24716.68,136103.71,325.0249982,109.2730093,267.21,24233.31892,24444.873,910.65,24790.414,835.35,3.476791837,0.02054959,67394.90643,94.6236,0.05
20150129,24645.2,24524.18,186402.32,312.603749,51.14299273,337.63,24267.84569,24469.367,243.27,24805.058,379.88,1.568716843,0.020016791,24617.03026,94.7276,0.05
20150130,24771.37,24450.05,143894.22,292.2258045,35.23547928,321.32,24290.62705,24509.72,-15.58,24736.378,394.45,1.635866725,0.031360772,-93751.32599,94.8737,0.05
20150202,24347.27,24324.37,157624.4,271.1502547,1.736202072,182.68,24309.114,24584.345,-365.71,24651.346,133.83,0.549589317,0.021792349,25019.92082,94.59,0.05
20150203,24542.49,24327.51,0,257.1352769,9.743575507,275.09,24332.51076,24644.707,-355.12,24600.846,451.26,1.872174687,0.008234649,25019.92082,93.63,0.05
20150204,24750.76,24642.5,0,253.1944792,55.94481945,269.8,24365.58212,24677.425,-127.52,24564.436,941.27,3.965163749,0.006366756,25019.92082,94.42,0.05
20150205,25048.26,24642.81,0,254.0604128,72.89966791,405.45,24403.66858,24701.711,-96.32,24598.364,814.33,3.399960586,-0.003418852,25019.92082,93.54,0.05
20150206,24843.2,24645.76,0,244.9751995,39.57814715,197.44,24429.92776,24684.605,83.54,24632.832,326.81,1.341993333,-0.009253751,25019.92082,94.69,0.05
20150209,24529.55,24449.48,0,222.4303149,-44.55599542,229.91,24438.60131,24645.715,13.95,24640.084,-1.63,-0.006646922,-0.011540161,25019.92082,94.5716,0.05
20150210,24475.04,24422.85,0,202.7985072,-74.98113081,160.94,24447.125,24617.797,43.36,24634.748,-322.35,-1.297159609,-0.013422595,25019.92082,94.7304,0.05
20150211,24512.62,24266.68,0,168.1085324,-125.9655402,285.06,24434.54357,24563.118,-239.76,24561.8,-594.88,-2.388126809,-0.01141778,25019.92082,94.8317,0.05
20150212,24377.59,24226.29,0,147.5599933,-105.4657661,288.2,24433.36323,24545.748,-257.61,24493.132,-385.13,-1.552487818,-0.003464309,25019.92082,94.1922,0.05
20150213,24535.66,24521.13,0,150.5509671,13.40847397,280.39,24457.09435,24563.297,-82.95,24493.762,-179.27,-0.721065763,0.008013762,25019.92082,94.1781,0.05
20150216,24717.49,24687.15,0,154.6878159,66.97103986,89.06,24482.75489,24587.476,47.14,24534.868,130.68,0.531309144,0.006945981,25019.92082,94.3524,0.05
20150217,24653.88,24653.88,0,160.8208135,94.36531391,201.87,24511.52871,24610.486,263.88,24586.224,277.83,1.13367378,0.004241295,113577.5056,94.0935,0.05
20150218,24836.05,24806.06,0,167.5583949,111.3188964,86.91,24542.0574,24625.718,311.08,24689.636,347.34,1.32627142,0.002681612,113577.5056,94.1335,0.05
20150223,24916.24,24664.68,0,171.3009627,82.50959227,251.56,24570.12432,24632.845,315.76,24772.558,281.98,1.345367966,0.006336173,113577.5056,94.54,0.05
20150224,24776.72,24673.93,107632.24,165.3655847,46.94630744,162.83,24587.262,24639.913,229.07,24786.064,70.31,0.99163302,0.009255327,241434.8665,94.49,0.05
20150225,24822.28,24691.78,138765.27,161.081222,57.74225152,177.59,24605.45419,24665.641,250.18,24796.414,12.79,1.198869173,0.010096746,207054.1476,94.4,0.05
20150226,24718.28,24709.56,0,165.7630322,93.42220777,289.08,24633.70236,24703.037,587.04,24819.85,222.67,1.414307113,0.023573953,43628.37894,95.2796,0.05
20150227,24902.61,24815.03,150421.37,161.2584329,107.6102122,286.93,24651.75833,24753.864,401.14,24818.092,302.29,0.581569675,0.016159824,-45470.47314,95.25,0.05
20150302,24996.76,24715.38,154309.39,161.0088645,76.55460556,282.45,24674.2042,24800.393,204.9,24828.228,359.34,0.492419088,0.008233069,-165605.2081,95.47,0.06
20150303,24984.62,24663.43,149992.93,144.2477626,33.96450607,321.19,24676.92571,24802.417,-23.75,24818.77,387.76,0.094775438,-0.000960507,-299533.6221,95.41,0.06
20150304,24656.94,24439.29,0,110.5341042,-90.30587934,266.67,24656.7785,24776.302,-319.5,24756.19,43.23,-0.226825986,-0.012890924,-299533.6221,95.9405,0.06
20150305,24274.9,24133.71,0,61.13549324,-212.0423275,331.67,24612.61293,24717.118,-585.24,24614.386,-489.5,-1.36602509,-0.025734453,-331026.8013,96.3528,0.06
20150306,24235.76,24126.09,0,19.4195958,-199.6293275,168.27,24569.88788,24650.31,-738.06,24482.528,-562.53,-0.621097577,-0.027087269,-288248.9251,97.7051,0.06
20150309,23982.5,23910.16,0,-16.75177223,-171.4241099,295.7,24527.3319,24578.939,-700.24,24329.65,-661.83,-1.224707898,-0.02533407,-169880.5688,97.6496,0.06
20150310,24150.68,23869.82,0,-62.93433382,-148.2097106,282.58,24467.29838,24493.63,-990.46,24168.49,-935.1,-3.182654621,-0.035567441,-288651.8156,98.7554,0.06
20150311,23807.1,23703.84,0,-112.6800521,-147.910803,196.02,24395.93377,24387.599,-984.81,24019.008,-1118.79,-4.07885781,-0.047549881,-288651.8156,99.7229,0.06
20150312,23709.17,23677.06,161906.1,-143.9895458,-116.6499184,203.19,24338.98389,24277.189,-667.42,23939.992,-952.11,-3.98194383,-0.041305161,-217902.0611,99.2242,0.06
20150313,23808.97,23790.83,153840.1,-164.8646244,-90.0140401,127.88,24289.86257,24177.181,-369.83,23871.834,-955.07,-3.854464475,-0.04276173,-200771.2899,100.1485,0.06
20150316,23771.4,23711.27,118774.03,-169.2625393,-73.92770626,258.78,24257.45185,24083.392,-214.45,23837.134,-952.51,-3.825024918,-0.03049171,-119004.5636,99.6996,0.06
20150317,24106.47,23822.78,118862.71,-174.6131275,-56.13396599,283.69,24223.55072,24003.263,-221.56,23838.036,-921.8,-3.713448137,-0.023048487,-204888.7269,99.6036,0.06
20150318,23938.63,23938.63,166840.46,-159.3779116,-23.78922399,309.26,24213.69636,23968.733,223.1,23918.458,-767.36,-3.083322351,-0.003015743,-93639.27273,97.8016,0.06
20150319,24325.56,24248.84,182603.64,-117.7999173,54.76170372,380.15,24238.00052,23996.318,750.92,24052.644,-233.89,-0.946816512,0.012460312,10472.18645,99.1017,0.06
20150320,24417.53,24351.5,200607.48,-91.35277164,74.39011223,173.05,24251.07095,24017.442,577.28,24163.05,-90.14,-0.368438994,0.010346155,-38552.31705,97.8557,0.06
20150323,24538.34,24436.42,146117.81,-60.07660033,111.6945632,184.53,24274.25562,24054.588,671.3,24272.042,301.47,1.246102185,0.024394446,-90472.41119,97.0081,0.06
20150324,24484.68,24294.95,155900.61,-42.45901198,89.15864144,199.56,24286.19318,24104.85,450.05,24371.664,235.6,0.975004138,0.027936114,-158423.3533,97.2054,0.06
20150325,24410.53,24377.92,142127.95,-17.91111213,107.1208493,235.77,24309.2443,24185.876,626.74,24453.294,405.18,1.679638354,0.029772633,-87470.90084,96.874,0.06
20150326,24442.51,24399.84,134615.41,-0.959212116,88.86315301,192.17,24327.13342,24255.788,377,24458.932,600.1,2.511195975,0.027508176,-49244.52355,97.4193,0.06
20150327,24541.44,24420.47,161042.64,11.465202,73.3149447,129.41,24342.28262,24322.087,17.31,24481.124,768.23,3.239020877,0.021916426,-117987.2438,97.358,0.06
20150330,24727.46,24725.52,257411.96,50.49828767,132.3977693,463.15,24391.12427,24412.644,479.88,24553.246,1057.16,4.442229502,0.038367548,50173.0318,97.976,0.06
20150331,25113.2,24876.37,255700.22,84.15545408,142.8925085,258.08,24439.67339,24512.584,406.38,24653.504,1077.68,4.523655712,0.031356711,-144672.7565,98.4117,0.06
20150401,24955.2,24926.11,171346.36,124.0733428,150.2680406,198.17,24500.91878,24608.851,683.15,24764.408,1133.2,4.731612911,0.024473393,-18305.43518,98.1771,0.04
20150402,25214.33,25152.57,210678.2,169.3213372,167.4743245,215.05,24574.70175,24689.526,747.41,24920.12,1374.15,5.749223166,0.035623232,112217.0881,97.5097,0.04
20150408,25708.24,25640.04,410152.72,279.5209757,230.2371267,971.99,24733.00254,24875.688,1381.74,25270.252,2116.78,7.637340186,0.06640848,528785.4357,98.0676,0.04
20150409,26913.28,26732.23,502452.24,419.1154392,269.7726409,1685.81,24943.61087,25120.676,2043.5,25688.106,2475.5,10.00175141,0.094446005,673532.9408,98.9915,0.04
20150410,27373.68,26812.75,334116.28,549.8733187,184.0012203,560.93,25165.39936,25407.955,2189.64,26162.406,2897.15,11.77392252,0.100620444,613199.8546,99.386,0.04
20150413,27374.33,27304.12,472711.6,705.3990269,167.9290599,759.57,25436.91751,25756.766,2740.7,26749.124,3521.83,14.22079783,0.125614552,1030167.285,99.513,0.04
20150414,27688.26,27483.45,377412.24,782.9265871,122.2151783,532.89,25639.25775,26063.207,2285.85,27206.294,3161.89,12.50928682,0.111579236,919303.0951,98.7565,0.04
20150415,27693.25,27442.52,392650.8,839.3186462,98.53122502,365.46,25827.78749,26376.469,2343.18,27482.686,3090.59,12.79341017,0.100065825,839335.3858,98.3698,0.04
20150416,27557.29,27470.1,326972.12,883.5792207,85.89391678,317.88,26009.87535,26664.928,1502.85,27641.75,3242.63,11.60561687,0.102337768,1026973.029,97.6466,0.04
20150417,27808.24,27597.68,310582.48,901.2795657,76.91425539,371.73,26166.37484,26940.151,708.73,27717.896,3166.92,11.05273747,0.092950452,897369.4077,97.4538,0.04
20150420,27770.79,26959.77,337588.4,860.348388,44.96751918,811.02,26254.80866,27141.369,-177.46,27533.614,2239.81,8.022166628,0.067145034,545291.824,97.9102,0.04
20150421,27404.15,27404.15,273782.68,878.747854,63.85350094,830.43,26406.77831,27398.854,-165.85,27591.414,2949.6,10.18708132,0.057939017,762615.8049,97.9716,0.04
20150422,27821.32,27727.86,236794.96,889.7989701,70.67236151,320.6,26552.21371,27568.553,372.36,27654.42,2851.1,10.51688503,0.035421541,763963.6664,98.0628,0.04
20150423,28112.38,27804.03,244220.36,879.8492865,73.65641494,409.6,26673.6886,27656.884,208.88,27672.018,2552.06,10.09691545,0.019955296,680109.9096,97.3056,0.04
20150424,27978.39,27591.57,241404.14,880.6364085,69.00975031,497.8,26805.81159,27735.743,321.27,27753.59,1824.12,6.952508799,0.001590821,608911.8173,96.9079,0.04
20150427,28245.14,28245.14,279007.48,900.9412317,150.3054553,527.54,26960.8381,27777.468,780.47,28021.322,1489.2,5.526939003,0.03067147,657922.1462,96.7557,0.04
20150428,28448.22,28251.99,304547.72,907.3131447,162.855415,296.46,27101.97257,27865.594,1347.82,28139.774,1170.36,4.29137307,0.028968015,701327.4227,96.0838,0.04
20150429,28453.1,28201.76,209490.08,898.5824994,122.8847291,251.34,27225.62661,27943.746,549.85,28233.072,384,1.370628712,0.023261341,709272.4368,95.1982,0.04
20150430,28289.14,27997.9,256127.2,860.1757259,64.58268388,402.44,27312.04312,27983.075,199.15,28294.132,571.51,2.073581653,0.017057548,652237.5959,94.8313,0.04
20150504,28231.26,28017.2,199972.88,819.550069,58.16573879,326.54,27389.35521,28030.145,296.12,28306.7,505,1.828463345,0.03658429,515488.9585,95.4227,0.07
20150505,28295.72,27598.17,229268.04,749.0027871,-13.45004117,718.46,27424.22995,28096.206,-305.44,28171.09,15.83,0.057066206,-0.003409276,304885.5388,95.1201,0.07
20150506,27698.1,27570.41,226550.8,676.0507824,-52.47934838,484.27,27444.86614,28075.248,-792.68,28010.722,-12.21,-0.04415415,-0.010486918,346873.6796,94.147,0.07
20150507,27567.62,27207.28,189475.32,583.1951572,-140.5812976,433.63,27430.11413,28010.86,-1152.78,27788.648,195.04,0.719839468,-0.019323552,67617.07595,94.6012,0.07
20150508,27557.52,27367.11,181761.44,526.7230274,-91.27992838,362.65,27444.13564,27985.824,-823,27677.516,-273.15,-0.98077269,-0.017235321,309461.396,94.8102,0.07
20150511,27837.04,27582.23,154096.38,487.7126349,-61.665528,259.94,27470.23701,27951.546,-414.8,27596.392,-215.65,-0.772002427,-0.025160031,111293.1972,95.0363,0.07
20150512,27664.18,27395.91,153000.09,426.780246,-107.7741942,322.29,27464.23158,27848.905,-716.64,27526.72,-420.52,-1.51115615,-0.036408927,-109720.1194,94.5413,0.07
20150513,27473.5,27191.03,208881.88,361.5815909,-123.4204839,333.79,27443.76,27729.558,-506.26,27448.394,-811.7,-2.892628839,-0.040529796,-606878.514,93.6716,0.07
20150514,27395.92,27192.93,152221.29,309.352541,-106.3026653,204.74,27428.78762,27618.179,-354.36,27447.71,-1147.04,-4.03410192,-0.030087442,-701324.2419,93.3873,0.07
20150515,27459.58,27315.1,175413.76,307.6432565,-26.24220824,642.05,27466.26308,27587.107,532.31,27496.698,-620.47,-2.181469795,-0.010721872,-537286.884,93.2684,0.07
20150518,27792.44,27435.57,137879.14,284.3684238,-35.24974072,386.71,27478.1666,27533.85,13.91,27471.308,-809.09,-2.848874344,-0.005919179,-1031985.432,94.1663,0.07
20150519,27597.07,27500.76,155945.55,271.0523762,-15.98273829,264.79,27498.67835,27527.65,-24.66,27528.58,-439.46,-1.562080119,0.001900443,-864306.1545,95.3066,0.07
20150520,27751.44,27490.33,147037.28,248.8761865,-17.01997955,261.11,27506.90422,27522.064,177.87,27595.734,-538.77,-1.915707041,0.010697099,-878036.63,95.6257,0.07
20150521,27507.32,27393.31,122150.85,223.7730614,-41.51506466,218.41,27508.50573,27545.439,274.44,27643.168,-231.82,-0.835220644,-0.00194435,-1056502.194,95.4099,0.07
20150522,27723.67,27696.97,189936.38,238.9771308,138.8740206,517.6,27554.63185,27586.988,706.28,27677.278,351.92,1.273185289,0.009810727,-778435.4501,96.2011,0.07
20150526,28462.32,28237.49,267205.44,268.6695825,256.8760692,531.77,27620.84405,27640.154,658.61,27809,959.89,2.438668849,0.029829528,-694838.3436,97.2944,0.07
20150527,28214.66,27982.14,186359.16,275.4175765,138.758659,267.72,27664.68843,27707.557,387.67,27886.534,503.87,1.309644926,0.02962586,-1036250.045,97.2726,0.07
20150528,28162.25,27242.11,306667.88,227.5566878,-17.05005879,920.14,27644.65239,27728.06,-130.74,27860.386,-263.89,0.171962238,0.006110516,-1355309.662,96.9465,0.07
20150529,27398.28,27255.89,305018.56,185.0628668,-76.77082237,348.38,27623.65597,27741.824,-99.53,27840.48,17.01,0.64188852,-0.014308317,-1162886.654,96.86,0.07
20150601,27373.06,27241.95,197293.6,163.4591852,-37.52203778,524.37,27621.13254,27719.312,-395.67,27761.346,347.88,1.138326392,0.000214152,-1118620.653,97.46,0.08
20150602,27473.45,27348.13,150200.1,134.264971,-56.93549075,254.75,27606.42659,27706.859,-526.11,27604.718,180.17,-1.277968592,-0.008190358,-1275710.436,95.93,0.08
20150603,27716.34,27508.84,173574.48,125.0784503,-9.337981441,300.51,27611.28787,27703.252,-592.39,27519.97,-164.81,0.240003624,0.002618461,-1309637.358,95.35,0.08
20150604,27645.36,27094.5,306612.7,108.0333021,-67.55538694,760.24,27605.63093,27699.936,-529.32,27539.486,-39.36,-0.511491128,0.001022434,-1303359.702,95.59,0.08
20150605,27538.06,27211.36,222888.52,70.17578374,-100.6241629,435.36,27572.72893,27673.58,-194.15,27506.68,-433.38,-1.177775643,-0.026173488,-1320648.633,96.37,0.08
20150608,27147.24,27060.24,239166.02,44.19241995,-120.2487928,368.35,27548.30522,27605.925,-107.91,27450.504,-268.77,-0.753677192,-0.033047243,-1145096.444,95.24,0.08
20150609,27295.88,26971.57,238411.64,-2.734858467,-145.9263733,350.57,27495.08758,27479.891,-607.64,27355.064,-534.2,-3.584167803,-0.038876174,-1181065.21,95.18,0.08
20150610,27052.79,26573.96,197737.36,-63.55167365,-184.0533105,542.96,27418.18781,27340.534,-779.08,27161.098,-1305.19,-4.662586812,-0.027925306,-1287292.429,94.66,0.08
20150611,26938.15,26839.43,167058.13,-92.90933029,-127.2063956,303.87,27369.58421,27285.888,-749.62,27032.29,-1342.01,-4.750501418,-0.018827903,-1188133.281,95.14,0.08
20150612,27082.6,26987.52,173415.8,-85.12129113,-54.39133427,448.66,27361.10381,27271.523,-271.35,27036.366,-800.67,-2.851266025,-0.01147292,-1107724.39,94.97,0.08
20150615,27095.18,26841.52,132471.22,-111.4524708,-100.7114455,439.02,27313.55202,27197.988,-398.35,26945.472,-592.5,-2.158131091,-0.02202338,-1142585.149,94.7943,0.08
20150616,26807.67,26553.04,176192.72,-154.3537373,-144.5981859,339.84,27242.42326,27107.986,-749.58,26860.908,-857.49,-3.126765093,-0.039438531,-1135444.102,94.9454,0.08
20150617,26671.2,26555.96,181940.44,-171.2822653,-108.1688464,324.83,27195.88676,27017.618,-235.73,26874.138,-843.37,-3.056002864,-0.02896716,-948870.3851,94.2461,0.08
20150618,26786.53,26595.96,146995.32,-187.3103454,-93.03271959,277.71,27148.15087,26931.895,7.02,26831.5,-772.06,-2.8108926,-0.020744559,-916183.2606,94.0267,0.08
20150619,26885.73,26701.72,249757.88,-192.4787804,-60.7709064,317.29,27111.2346,26881.932,-147.32,26727.498,-896.94,-3.243029822,-0.02034501,-1120682.706,94.1,0.08
20150622,26854.32,26811.66,142917.48,-168.782041,-8.038485644,405.99,27108.34083,26858.389,173,26771.306,-471.04,-2.084861703,0.003372494,-951718.1523,94.3404,0.08
20150623,27126.47,27008.51,213810.58,-128.1415525,67.96752186,397.9,27129.78075,26892.783,52.92,26924.658,73.3,-0.792794977,0.023627451,-897307.6764,95.4184,0.08
20150624,27397.37,27292.85,165906.75,-89.13590983,116.5394278,177.65,27155.98925,26964.516,543.16,27054.894,88.69,0.531214784,0.018139775,-796511.8767,95.2772,0.08
20150625,27329.17,27120.72,190807.84,-78.23865808,66.87218166,284.25,27155.01408,26988.306,579.05,27145.112,156.23,-0.624279734,-0.004940885,-958001.3783,95.2119,0.08
