Ntime,Open Price,Low Price,Volume,MACD,CCI,ATR,EMA20,MA10,MTM6,MA5,MTM12,ROC,SMI,WVAD,US dollar Index,Interbank Offered Rate
20080806,13059.43,13048.97,1563382272,-97.97736612,6.342671775,380.85,13212.16815,13239.322,95.44,13114.826,451.19,3.523903247,-0.025612884,-7559839.903,74.25,0.60083
20080807,13257.99,13034.15,1359369344,-93.74551315,-26.18213967,223.84,13203.86547,13191.49,-242.8,13064.462,-59.97,-0.45483642,-0.015731067,-23316571.33,74.54,0.60083
20080808,13026.53,12962.82,1623267968,-85.89793018,-42.76391342,296.91,13200.48876,13174.855,-208.4,13079.226,-144.52,-1.08556118,-0.013881463,-11909515.67,75.84,0.60083
20080811,13259.46,13259.46,1138134016,-57.83047424,67.35422977,300.4,13222.43364,13182.568,336.32,13178.772,-172.4,-1.267338611,0.020211587,-9165880.277,76.27,0.60083
20080812,13397.99,13276.15,1252375936,-45.33704894,41.64049587,154.76,13230.16377,13196.983,370.42,13256.56,-31.16,-0.233674997,-0.004801841,-7436544.906,76.17,0.60083
20080813,13205.64,12953.34,1251875200,-57.41214821,-74.55974412,350.26,13210.43865,13162.509,108.39,13210.192,-330.73,-2.476677016,-0.026445767,-10609035.87,76.26,0.60083
20080814,12942.61,12926.98,1164097920,-71.50332687,-96.74821895,163.7,13186.28259,13120.508,-298.09,13176.554,-202.65,-1.539957977,-0.010522666,-17219215.59,76.71,0.60083
20080815,12991.91,12952.21,947138240,-76.73404146,-84.26721929,77.37,13170.38996,13112.99,-105.58,13146.754,-348.38,-2.606115147,0.006623188,-12436468.69,77.12,0.60083
20080818,12971.49,12934.22,1140925952,-68.30780314,-16.40879302,336.15,13169.91949,13136.217,-2.96,13093.662,-211.36,-1.580047859,0.019049102,-5157830.251,77.18,0.60083
20080819,13016.5,12782.1,1032525760,-84.89114572,-128.2325299,383.35,13140.8843,13131.256,-565.86,13005.952,-229.54,-1.752937664,-0.029411032,-2421355.321,76.76,0.59917
20080820,12753.98,12753.98,1103675904,-97.98212757,-129.7621063,169.68,13113.34198,13090.936,-451.91,12971.68,-81.49,-0.63008479,-0.020822873,902703.8872,76.93,0.59917
20080821,12885.34,12723.83,1052003776,-115.0577159,-131.6797346,161.51,13078.94846,13053.658,-270.84,12930.762,-162.45,-1.257872836,-0.031605942,-7501270.327,76.08,0.6
20080822,12727.37,12631.94,878907904,-133.9987869,-150.3163793,120.27,13039.62385,13003.421,-290.76,12860.088,-588.85,-4.442511405,-0.056948487,-4620934.905,76.74,0.6
20080825,12797.54,12797.54,866306304,-130.350466,-62.96440548,283.29,13024.29396,12948.196,-140.75,12802.73,-246.33,-1.87680143,-0.03194173,-10224976.43,76.81,0.6
20080826,12711.03,12656.09,870524672,-133.979839,-99.88956751,222.57,13000.90501,12895.707,-386.74,12785.462,-389.7,-2.959355002,-0.018762118,-10683384.07,77.27,0.59917
20080827,12734.39,12681.98,869430656,-137.35066,-87.08510847,101.65,12977.2912,12868.698,-112.09,12765.716,-677.95,-5.047684781,-0.01573228,-20651222.32,77.04,0.59917
20080828,12827.72,12718.53,896829376,-137.206652,-63.49456999,128.93,12957.38251,12849.843,-83.44,12768.924,-535.35,-4.02409874,-0.019291197,-15933652.08,77.15,0.59667
20080829,12925.45,12918.49,1207329792,-111.2300456,47.90459809,311.12,12968.38132,12855.189,320.66,12850.29,49.82,0.382552474,-0.007032042,-1335874.033,77.32,0.59667
20080901,12936.81,12834.18,875247296,-108.6512224,-9.814392697,238.69,12955.60024,12822.062,168.14,12841.394,-122.62,-0.946375648,-0.002399524,-6572723.936,77.66,0.59667
20080902,12779.89,12491.07,1265932416,-123.3181704,-112.7427493,429.45,12922.63546,12796.504,-269.19,12807.546,-409.94,-3.148683389,-0.018847327,-21712286.9,78.03,0.59583
20080903,12703.36,12647.29,1292558464,-127.0126946,-83.48717679,158.03,12900.44065,12780.294,-89.12,12794.872,-475.86,-3.614460577,-0.004910521,-21014702.55,78.09,0.59583
20080904,12627.64,12514.26,1451849472,-138.9841573,-137.6934518,175.33,12867.79488,12760.839,-195.3,12752.754,-307.39,-2.389341666,-0.008556739,-18322275.7,78.94,0.59583
20080905,12385.65,12163.33,1556755456,-174.3353128,-270.337524,394.33,12805.36013,12715.458,-556.02,12580.626,-639.46,-4.975688022,-0.051746843,-20006882.54,78.88,0.59583
20080908,12359.93,12352.35,1350642432,-167.1609155,-89.58802624,459.53,12788.13154,12690.038,-448.41,12538.682,-127.75,-1.001787141,-0.012070858,-4901586.572,79.54,0.59583
20080909,12529.96,12335.74,1195933440,-177.4887704,-126.4340291,288.72,12751.22854,12652.232,-433.53,12496.918,-265.39,-2.095287872,-0.027625743,-25258698.69,79.51,0.59583
20080910,12249.14,12159.97,1551689088,-187.8670183,-140.007212,244.7,12712.69534,12611.599,-262.84,12428.326,-532.03,-4.13109749,-0.03302097,-10999648.19,80.21,0.59583
20080911,12237.52,12081.51,1315643904,-213.3319473,-150.7947793,265.12,12654.5815,12545.024,-587.09,12337.294,-676.21,-5.291692197,-0.074227771,-28763743.65,79.87,0.59583
20080912,12256.78,12059.09,1946382336,-221.8967556,-115.6838971,218.48,12612.69374,12459.213,-342.9,12337.8,-538.2,-4.220196723,-0.048263309,-41828099.47,78.94,0.59667
20080916,12028.45,11551.4,1839568512,-274.3436366,-184.5322274,663.36,12517.17243,12336.767,-602.51,12134.852,-1158.53,-9.073522213,-0.079285648,-49762885.8,79.29,0.6
20080917,11737.62,11708.7,1580917376,-301.1343994,-139.0736868,270.31,12444.08839,12250.799,-874.67,12004.68,-1323.08,-10.12080744,-0.074060706,-39580075.36,78.17,0.6325
20080918,11576.94,11301.46,1630065920,-339.4724113,-165.0238915,448.33,12353.15616,12130.77,-911.35,11833.214,-1344.88,-10.47889308,-0.08507636,-45757335.13,78.19,0.6575
20080919,11631.6,11615.2,1846950912,-331.214245,-84.41324066,431.56,12311.9851,12067.09,-425.77,11796.886,-688.61,-5.461054271,-0.023858869,-31645256.27,76.13,0.81417
20080922,12037.89,12037.89,1504763264,-307.4299353,-14.1250551,343.09,12290.89985,12054.926,-11.91,11772.052,-599,-4.720404678,-0.042288541,-34720484.68,76.19,0.83333
20080924,12031.98,11904.6,1526432000,-283.3423999,-25.25603792,210.43,12274.15034,12003.983,505.31,11873.114,-97.2,-0.795923431,-0.023032664,-22024812.93,77,0.84
20080925,11925.71,11835.28,1135051776,-269.8966967,-36.64945187,279.75,12248.66269,11964.571,256.74,11924.462,-617.93,-4.894704407,-0.027545978,-23555465.19,77.01,0.8425
20080926,12026.34,11788.73,1314407936,-265.3303287,-36.47114299,293.91,12214.80529,11919.224,403.86,12005.234,-507.49,-4.092446767,-0.017297253,-20839975.27,76.95,0.84167
20080929,11883.25,11721.05,1224830592,-270.658897,-50.68862905,341.62,12169.92955,11883.335,254.31,11969.784,-657.04,-5.298431937,-0.038572186,-20496356.04,77.71,0.6725
20080930,11565.7,11160.83,1650215680,-310.339013,-170.3750976,582.78,12083.25626,11787.845,-229.44,11803.638,-1140.79,-9.199437126,-0.030135094,-37591870.59,79.24,0.66583
20081001,11396.61,11314.28,1423933696,-329.2435025,-133.3768807,196.78,12015.16138,11763.699,-121.04,11654.284,-1032.39,-8.3252894,-0.032471219,-44487424.17,79.69,0.665
20081002,11423.13,11143.79,1564223360,-357.3339886,-140.0364133,308.6,11933.21839,11704.196,-334.54,11483.93,-1245.89,-10.04697334,-0.029117527,-59678815.73,80.56,0.66667
20081003,11052.1,10938.14,1743626496,-392.5502499,-157.7025906,216.62,11838.44902,11649.08,-551.16,11292.926,-1462.51,-11.79381726,-0.082437005,-67838898.53,80.61,0.66417
20081006,10817.27,10374.38,1849911936,-452.7658364,-187.7896613,563.76,11708.41483,11504.303,-1447.77,11038.822,-1873.54,-15.17450511,-0.133781726,-92591084.2,81.61,0.66333
20081007,10328.54,9916.21,2107747840,-520.0864716,-194.1366922,556.88,11560.55627,11310.834,-1934.69,10818.03,-1946.6,-16.08428011,-0.161710702,-92288153.4,81.234,0.66417
20081008,10011.64,9159.81,2054947456,-642.8929354,-209.1578438,996.09,11336.05758,11019.663,-2887.27,10385.042,-3011.44,-24.654107,-0.233473785,-106764356.8,81.151,0.67
20081009,9168.16,9100.93,2134867328,-735.438365,-167.0430493,342.52,11128.57495,10734.759,-2957.54,9985.588,-2452.23,-21.12221483,-0.230020449,-105948779.5,81.4,0.6875
20081010,9016.34,8115.41,2472608000,-869.8483926,-170.5785104,1042.08,10856.9421,10373.086,-3730.1,9453.246,-3473.36,-29.56103896,-0.295239709,-119311466.8,82.41,0.70917
20081014,8407.94,8407.94,1693383552,-871.8183186,-103.2416593,1179.19,10722.71619,10143.482,-1025.52,9248.142,-2473.29,-20.74758029,-0.16095138,-90364324.06,81.56,0.71417
20081015,9390.5,9269.49,1849806976,-855.4572256,-67.43101635,331.81,10610.78798,9972.243,-608.43,9126.456,-2543.12,-21.03387841,-0.160164352,-92799200.22,82.29,0.7125
20081016,9400.85,8458.45,1861989504,-919.7632955,-96.28223267,1089.02,10405.80341,9681.262,-744.87,8977.482,-3632.14,-30.04104845,-0.241718334,-103456673.6,82.25,0.71167
20081017,8579.57,8539.51,1714729472,-940.8879566,-90.09132153,305.26,10242.75737,9435.168,-463.67,8884.748,-3421.21,-28.23938529,-0.205182965,-100900615.4,82.36,0.7125
20081020,8775.24,8687.7,1656398336,-921.8457058,-65.39779469,350.75,10124.93191,9241.913,729.16,9030.58,-3000.94,-24.99423231,-0.140121015,-80015234,83.08,0.71417
20081021,9139.26,9135.41,1547894144,-872.4369257,-33.77478298,352.92,10046.9622,9125.229,1029.82,9002.316,-2586.91,-21.75124189,-0.083660729,-64685816.49,84.729,0.71417
20081022,9198.14,8674.69,1605172608,-874.1648966,-62.94223273,631.56,9916.26961,8977.108,-772.88,8827.76,-1798.4,-17.17162748,-0.057439055,-64590754.54,85.34,0.71417
20081023,8547.79,8016.61,2168112640,-882.604818,-109.0310638,658.08,9777.670599,8902.874,-1086.49,8828.266,-1694.92,-16.68901821,-0.076059051,-69257035.82,84.83,0.72167
20081024,8391.04,7647.07,1946985856,-943.9260691,-150.8840436,813.91,9574.947685,8752.033,-809.37,8619.318,-1554.24,-16.88781874,-0.07579959,-83506106.97,86.53,0.72583
20081027,7568.36,7141.27,2374355200,-1019.996382,-189.3690576,737.7,9345.228858,8640.68,-1530.92,8250.78,-1994.59,-21.78096837,-0.241826205,-114034748.4,87.15,0.7275
20081028,7143.34,6994.9,2407035392,-1031.354759,-153.5499394,631.52,9181.104205,8458.115,-1383.67,7913.914,-654.51,-7.908119805,-0.201681702,-99301658.62,86.15,0.72917
20081029,7741.52,7741.52,2228553472,-981.4365106,-62.19197913,589.98,9088.799042,8324.558,-1094.35,7821.356,-64.53,-0.779683994,-0.029148366,-83040463.47,84.48,0.72583
20081030,8269.71,8269.71,2205716224,-865.8999168,32.31570686,818.95,9083.176276,8381.689,355.07,7935.112,-417.81,-4.422407032,0.037203647,-65839739.07,84.53,0.715
20081031,8958.22,8576.98,2060189824,-801.6311905,22.6753723,452.78,9034.967107,8370.005,116,8120.692,-970.49,-10.16489185,-0.047593772,-77925837.94,85.59,0.7125
20081104,8702.77,8699.77,1648387584,-699.2557361,58.33166767,565.31,9042.551192,8380.906,1951.7,8511.032,420.78,4.839989786,-0.020593687,-57578568.67,84.74,0.53917
20081105,9224.05,9216.3,2086355200,-578.6398018,115.9320364,406.64,9088.140603,8402.405,1899.32,8890.896,515.65,5.725888032,0.088911738,-24779482.18,84.57,0.5325
20081106,9373.65,8806.71,1759617664,-527.1721633,60.83267669,714.53,9070.140545,8424.85,687.24,9028.344,-407.11,-4.374586971,0.049236218,-36500490.14,86.222,0.53
20081107,8774.49,8266.09,2063490816,-506.0600002,3.49945811,633.05,9023.746208,8437.052,-446.76,8938.992,-91.69,-1.056983016,0.108810439,-29461066.67,86.09,0.53
20081110,8711.99,8711.99,1553627264,-443.9912685,53.43871232,523.29,9029.239902,8580.287,504.45,9039.882,620.45,7.333074892,0.211258579,-2607551.329,85.87,0.53167
20081111,8965.29,8704.56,1537729536,-412.0105667,44.92863568,376.87,9008.293245,8744.927,232.32,8978.822,1160.22,15.16809865,0.1347871,4262102.852,87.04,0.53333
20081112,8694.91,8574.2,1537031936,-391.3364492,23.87127745,235.1,8978.504364,8852.286,-419.09,8813.676,1532.61,21.39650142,0.055616059,12448183.38,87.43,0.53667
20081113,8564.47,8148.3,1666442752,-407.1245743,-25.55958685,547.21,8908.041091,8854.96,-1282.6,8681.576,616.72,8.091399542,-0.087612517,18901025.37,86.9,0.53833
20081114,8378.13,8378.13,1555689088,-397.0055888,-6.12078024,451.21,8865.59813,8798.223,-436.75,8657.454,250.49,3.0503294,-0.01336018,23771199.44,86.32,0.54333
20081117,8366.88,8218.82,1460046336,-379.751847,-24.51877758,549.16,8832.929737,8792.783,-60.42,8545.684,-507.18,-5.616760578,-0.064952933,48217656.22,86.76,0.5475
20081118,8415.6,8302.24,1442276352,-377.3956464,-84.40518587,220.34,8784.880238,8714.164,-753.02,8449.506,-248.57,-2.898106326,-0.125280951,22312676.74,87.11,0.5525
20081119,8309.35,8115.71,1438893824,-375.6514364,-120.081218,254.38,8736.150692,8589.362,-536.08,8365.048,-303.76,-3.541572908,-0.070334886,11518075.01,87.46,0.55833
20081120,8149.77,7703.04,1543177984,-415.4884065,-172.1619391,570.18,8637.759197,8469.752,-992.47,8257.928,-1411.56,-15.4868014,-0.102523593,14706881.06,88.22,0.57583
20081121,7600.35,7406.18,1852447744,-425.3921476,-151.7410283,588.5,8568.524036,8402.531,-327.85,8147.608,-1610.45,-16.91428848,-0.128904809,15740655.69,87.65,0.58083
20081125,8026.06,8025.69,1550396800,-395.3466782,-56.24579147,446.04,8545.229366,8326.781,-198.65,8107.878,-259.07,-3.018408482,-0.055097454,18808765.97,84.77,0.58667
20081126,8229.72,8149.56,1188740480,-376.1329721,-47.97699317,174.37,8513.609426,8267.173,-115.19,8084.84,-868.21,-9.560278502,-0.055464257,6057162.967,85.78,0.59167
20081127,8311.24,8300.49,1166083328,-344.0159891,-3.771813737,245.46,8500.255195,8234.961,100.17,8104.874,-435.91,-4.948293281,0.016092646,26690220.28,85.53,0.6025
20081128,8400.05,8336.57,1453222784,-303.8539541,20.14726993,181.56,8501.399462,8262.324,809.23,8266.72,-183.24,-2.107294454,0.005859777,39215727.32,86.55,0.6075
20081201,8464.36,8307.28,1069235456,-278.1030269,15.88284379,204.99,8491.477609,8255.807,486.43,8364.006,158.58,1.924832254,-0.014709161,54062798.58,87.05,0.61417
20081202,8266.32,7863.69,1360096000,-297.3193315,-97.87011403,533.53,8431.688313,8189.918,-47.1,8271.958,-598.7,-7.074833469,-0.055799366,53511941.05,86.57,0.61917
20081203,7965.31,7889.82,1211951744,-297.7857886,-87.23247592,192.69,8390.965616,8157.487,-319.83,8230.134,-518.48,-6.083603791,-0.032529052,38093390.64,86.7,0.61833
20081204,8030.2,7849.84,1479349248,-301.1282745,-78.10206941,257.85,8346.515557,8122.589,-288.98,8140.304,-404.17,-4.852907098,0.027914349,9728668.553,86.52,0.61333
20081205,7975.05,7908.65,1393595136,-300.8522361,-67.96044839,115.68,8305.657885,8144.036,-455.88,8021.352,-355.71,-4.299535127,0.000848752,-19228741.18,86.82,0.6075
20081208,7970.69,7959.01,1389027456,-264.3780495,24.40830772,440.76,8307.885706,8185.862,-183.22,8007.718,626.01,8.1267915,0.000614716,11280721.09,85.51,0.60417
20081209,8362.37,8314.85,1507515776,-227.4581819,86.81419763,184.75,8316.265162,8193.056,-1.35,8114.154,485.08,6.131878106,0.021754744,-1326432.037,85.84,0.60333
20081210,8376,8376,1556997120,-174.8508989,126.1136662,328.92,8349.024671,8237.758,796.55,8245.382,749.45,9.473769371,0.033122639,-8204770.651,85.45,0.60083
20081211,8642.26,8519.11,1621329664,-126.8307098,132.5768789,201.44,8384.408035,8272.474,716.45,8404.644,396.62,4.764816619,0.023883815,12653227.27,83.63,0.60083
20081212,8599.12,8087.99,2265723904,-126.4266218,15.88669856,632.56,8370.261556,8244.834,311.63,8468.316,22.65,0.275774909,-0.019214692,3472442.413,83.66,0.60083
20081215,8349.85,8349.85,1292909568,-90.4637994,92.56961048,464.3,8398.299503,8271.578,747.15,8535.438,291.27,3.478519453,0.092441019,534252.3208,82.13,0.60083
20081216,8608.4,8471.24,1321373056,-68.96604623,77.11109211,193.42,8414.46336,8342.011,238.97,8569.868,55.75,0.654936932,0.06581684,4080559.784,80.35,0.60083
20081217,8658.22,8425.66,1483530752,-47.78728183,78.49349061,315.58,8433.325897,8402.853,216.65,8560.324,215.3,2.563943781,0.079916215,1887940.609,78.49,0.595
20081218,8565.16,8534.84,1388529408,-26.2853179,85.13391068,193.52,8455.602478,8477.152,6.99,8549.66,803.54,10.21835805,0.086500531,22258587.6,79.78,0.58417
20081219,8640.22,8570.56,1379795072,-15.41836248,72.86528965,172.66,8468.26129,8544.253,-132.03,8620.19,584.42,7.301507977,0.030211259,13921902.35,81.1,0.75083
20081222,8602.5,8593.76,1097824768,4.061313277,79.44424493,162.66,8492.596405,8583.726,487.91,8632.014,799.54,10.08980041,0.037588064,18240216.94,81.26,0.64583
20081224,8630.25,8476.69,1007884416,2.789591282,30.22820326,247.09,8494.930081,8595.849,-50.92,8621.83,188.05,2.257760489,-0.01652841,19990557.76,80.98,0.63167
20081225,8531.51,8531.16,611991488,8.334657054,34.97692871,82.4,8504.889121,8589.775,-13.02,8619.226,203.63,2.425359135,-0.013881005,28122813.8,80.98,0.62083
20081226,8642.14,8611.36,758019200,23.75378657,96.94590837,141.26,8527.234919,8591.672,72.29,8633.684,79.28,0.915448071,0.057629023,49258378.04,81.13,0.60667
20081229,8726.31,8638.6,831878784,36.17385913,114.3862497,125.07,8548.181117,8642.802,158.65,8665.414,26.62,0.305255976,0.009432765,40873981.79,81.53,0.45333
20081230,8716.28,8702.95,608094528,54.45803155,164.0781078,156.61,8577.836249,8662.292,135.78,8692.57,623.69,7.572849013,0.032906826,32491074.7,80.94,0.40583
20090105,8991.21,8987.36,849051904,82.80559647,256.5016701,267.82,8622.148987,8709.802,526.02,8797.774,475.1,5.54503841,0.047616309,36804427.82,82.55,0.38167
20090106,9130.01,9029.94,1548324224,107.0805764,195.9923769,141.09,8665.833845,8756.634,481.34,8894.042,468.32,5.437665167,0.045547548,26827171.84,82.78,0.37
20090107,9133.8,9106.05,2056256384,137.5150414,185.9906919,244.51,8720.443955,8813.835,499.72,8993.986,572.01,6.599686405,0.070430035,27731513.99,82.17,0.35667
20090108,9143.21,8876.42,1499335424,130.8496786,70.99581042,362.82,8735.298817,8842.625,129.25,9019.836,287.9,3.352149148,0.017196122,17617667.81,81.58,0.34833
20090109,8932.71,8773.2,1369950336,120.9757941,23.69201196,183.65,8744.965596,8853.927,-22.76,9015.284,113.02,1.295539319,0.036178255,24064152.63,82.52,0.33917
20090113,8732.63,8405.5,1356455552,78.12638839,-98.35712144,431.3,8713.436492,8843.608,-629.21,8889.442,-103.19,-1.211562621,-0.021581487,8037926.39,84.25,0.3325
20090114,8425.75,8359.16,1327269632,45.62219428,-114.1654501,156.91,8687.247302,8827.503,-642.39,8760.964,-161.05,-1.872783301,-0.03444926,15191380.81,84.28,0.32917
20090115,8309.38,7997.73,1583455360,-13.48054691,-183.196489,440.72,8624.015178,8755.882,-1215.93,8517.778,-716.21,-8.195072498,-0.082753622,7588350.312,84.62,0.325
20090116,8125.2,8067.47,1405986176,-43.13243192,-129.5768554,260.6,8586.504209,8704.18,-646.27,8388.524,-517.02,-5.910711693,-0.071043031,1938501.613,84.04,0.32167
20090119,8318.26,8221.84,1026442496,-63.74251355,-95.62608538,129.84,8555.10857,8643.909,-579.95,8272.534,-602.71,-6.80293378,-0.086946762,-5649749.689,85.03,0.32
20090120,8187.14,7962.46,1279496064,-94.40485655,-118.1363086,294.39,8508.506801,8546.176,-771.01,8202.91,-793.77,-8.959474285,-0.111779307,-25915863.71,86.13,0.31833
20090121,7949.96,7829.3,1470816256,-130.4468078,-121.3072394,236.49,8450.709963,8428.256,-512.27,8095.548,-1141.48,-12.62263467,-0.144773813,-36167269.26,85.46,0.31417
20090122,7988.3,7809.89,1425926016,-145.2244414,-94.40699694,241.85,8412.712824,8309.506,-386.71,8101.234,-1029.1,-11.33265205,-0.092906825,-16682475.88,85.56,0.3175
20090123,7965.41,7745.25,1197915904,-179.5967247,-103.1559978,306.49,8349.144936,8196.389,-278.06,8004.254,-1493.99,-16.17005295,-0.123523221,-40280179.71,85.58,0.31667
20090126,7714.26,7671.04,1150453120,-209.514306,-105.2622873,136.12,8285.620656,8080.923,-341.17,7889.312,-1557.1,-16.85311779,-0.086971456,-39721847.27,84.48,0.31417
20090127,7782.9,7782.07,1524925312,-200.3383448,-55.677658,433.01,8264.234879,8045.639,37.76,7888.368,-1178.17,-12.75180643,-0.044721483,-24838172.88,84.52,0.315
20090128,8052.25,7936.59,1400406272,-187.2588499,-31.62817987,235.04,8249.19251,8012.423,82.98,7929.298,-1132.95,-12.26237223,0.010236495,-28942028.38,84.49,0.31417
20090129,8201.16,8138.99,1602929664,-163.3144154,22.54473278,199.09,8249.387509,8035.216,227.93,7969.198,-988,-10.69352025,0.002555979,-19985983.03,85.38,0.3125
20090130,8142.88,7922.39,1479584512,-163.2099792,-29.74668008,328.85,8225.069651,8011.606,-29.26,8018.958,-1245.19,-13.47719076,-0.031828118,-38431023.46,85.84,0.3125
20090202,7908.51,7795.27,1597237120,-170.8464467,-78.09004528,198.78,8191.632541,7973.319,-356.17,8057.326,-1002.44,-11.29329166,-0.023780684,-34516833.94,85.95,0.3125
20090203,7862.95,7800.8,1815476992,-178.7490187,-56.44922459,283.61,8156.763728,7949.291,-431.34,8010.214,-1011.29,-11.44407478,-0.009634709,-43002058.37,84.88,0.31167
20090204,7897.24,7863.65,1568322432,-165.8777117,-4.280103092,259.46,8145.54242,7963.021,-26.85,7996.744,-797.86,-9.028833967,-0.001589718,-38665358.45,85.7,0.31
20090205,7985.53,7901.04,1694517248,-161.0258591,-4.356584106,192.92,8126.885999,7952.812,48.01,7936.426,-464.26,-5.517767602,0.025711824,-43204348.83,86.09,0.30833
20090206,8054.27,8033.24,1472737664,-145.2608365,84.46834421,219.39,8122.098761,7985.949,24.88,7952.94,-361.83,-4.287872773,0.048842214,-46343873.47,85.29,0.30417
20090209,8178.07,7969.03,1404571136,-139.836607,65.29480932,288.68,8107.520784,8014.638,223.78,7971.95,-54.28,-0.676528764,-0.011417839,-59662417.99,84.88,0.30167
20090210,8066.94,7917.27,1385873152,-135.8352124,11.63821038,207.52,8092.132138,8003.125,71.96,7996.036,-284.21,-3.453278494,-0.019780936,-62347191.57,85.58,0.30083
20090212,7842.53,7685.68,1459249152,-150.3438038,-131.909341,260.26,8055.296696,7963.032,-333.58,7929.32,-360.43,-4.468626136,-0.066157329,-83552725.35,86.1,0.29917
20090213,7789.35,7730.27,1496514688,-154.0912894,-99.80722487,182.38,8029.02082,7915.848,-170.25,7895.27,-122.24,-1.547020619,-0.026851221,-69814291.34,86.11,0.2975
20090216,7732.68,7694.73,1105633408,-157.6030655,-134.4176788,109.51,8002.463599,7891.46,-326.45,7829.98,-301.57,-3.745401615,-0.015723941,-60893993.1,86.46,0.29667
20090217,7690.13,7615.94,1208208000,-166.9073565,-144.9476485,134.23,7968.468019,7868.613,-323.52,7765.276,-99.74,-1.287757012,-0.023001696,-53395660.9,87.76,0.29667
20090218,7539.96,7479.18,1493519232,-181.1552499,-165.7634221,166.33,7927.132017,7839.506,-411.5,7682.976,-339.54,-4.312177577,-0.06275703,-55421807.2,88.14,0.29667
20090219,7604.22,7537.56,1382231168,-188.4021721,-120.1991872,108.25,7891.943253,7791.377,-388.29,7653.434,-267.86,-3.4229079,-0.049310347,-47009885.52,87.5,0.29583
20090220,7544.07,7382.33,1407572224,-203.2023286,-142.1425017,175.32,7846.651515,7738.05,-288.98,7580.83,-622.56,-7.744304597,-0.081747067,-64254554.95,86.62,0.29417
20090223,7314.3,7209.43,1642783488,-215.6906298,-148.5133346,207.75,7801.842799,7668.004,-403.24,7506.028,-573.49,-7.214028291,-0.074396758,-54508242.88,87.33,0.29417
20090224,7266.68,7155.16,1468055168,-231.6003742,-145.5352288,221,7751.053961,7597.957,-481.61,7430.638,-808.06,-10.0049278,-0.085248567,-47458637.84,86.89,0.29417
20090225,7368.44,7330.44,1653243904,-226.0570644,-77.16118396,202.47,7723.450727,7549.485,-184.29,7415.994,-507.81,-6.372293742,-0.031684438,-32598253.33,87.86,0.29417
20090226,7470.6,7433.06,1431264896,-219.4003166,-47.65018354,166.75,7698.163039,7524.742,-76.51,7396.05,-488.01,-6.141627045,-0.041323238,-37426122.93,87.8,0.29333
20090227,7463.42,7414.4,1406987136,-202.8706103,-30.95876982,175.37,7685.806559,7503.644,10.77,7426.458,-377.52,-4.751105596,-0.023451098,-17022852.06,88.15,0.29333
20090302,7454.28,7234.96,1254416256,-210.6039673,-94.3410231,333.46,7647.172601,7456.642,-136.23,7407.256,-425.21,-5.518366436,-0.047787525,-24267636.35,88.91,0.29333
20090303,7177.79,7088.47,1466569728,-218.2857261,-132.1792325,199.67,7607.41521,7415.063,-146.44,7399.488,-549.68,-7.065840553,-0.040443616,-33188727.63,89.07,0.2925
20090304,7146.71,7104.63,1598563456,-216.9313692,-99.86132139,216.02,7577.276619,7390.715,22.4,7365.436,-459.21,-5.925160351,-0.035287424,-25733914.87,88.48,0.28667
20090305,7336.02,7336.02,1853917952,-202.0281966,-3.409798588,241.91,7563.582655,7378.299,-27.73,7360.548,-212.02,-2.773130896,0.002301745,-21378757.98,89.1,0.28333
20090306,7328.29,7167.07,1595178752,-208.8214579,-97.15320074,266.42,7526.393831,7353.971,-284.83,7281.484,-361.34,-4.79584415,-0.027529229,-26746766.71,88.59,0.27917
20090309,7191.13,7028.49,1328214784,-218.7098369,-130.3481194,212.53,7484.454418,7324.958,-482.39,7242.66,-471.62,-6.240299564,-0.025112264,-29878306.31,89.17,0.27583
20090310,7059.77,7021.28,1329536640,-226.4416457,-137.6919552,79.49,7443.552093,7303.6,-225.17,7207.712,-361.4,-4.872997338,-0.05444686,-28282821.42,88.62,0.27417
20090311,7165.39,7161.85,1558188416,-204.3007934,-0.820283526,338.83,7437.129989,7295.09,146.4,7224.744,-0.04,-0.000542288,-0.010969532,-24168235.03,87.63,0.26917
20090312,7320.45,7198.25,1531759360,-198.8148174,-30.77508496,177.87,7414.379514,7269.122,-92.71,7177.696,-70.31,-0.967316773,-0.048909812,-33770062.16,87.36,0.26583
20090313,7301.12,7300.87,2170307840,-162.6531574,96.46405893,373.2,7429.131941,7269.208,135.79,7256.932,108.06,1.448288618,0.038197821,-14684926.23,87.26,0.26333
20090316,7630.2,7630.2,1504506496,-121.7089149,164.7188106,185.47,7455.324137,7311.608,531.05,7380.556,246.22,3.30145228,0.061581096,4418723.379,87,0.2575
20090317,7767.34,7723.94,1714338176,-68.70053212,186.1466461,262.88,7502.353267,7383.549,863.1,7559.386,380.71,5.030244093,0.08279774,25319757.25,86.88,0.2525
20090318,8006.86,7895.28,1767899392,-24.54888712,171.343973,159.07,7547.097718,7451.67,917.19,7678.596,692.02,9.505573374,0.067570059,32783321.23,84.1,0.24833
20090319,8017.93,7902.49,1379678848,8.231790721,135.5573228,131.6,7585.084602,7502.917,569.84,7828.138,716.24,9.906884361,0.097264522,26183668.81,83.07,0.24583
20090323,7943.14,7922.55,1783852928,55.32500794,135.7598705,306.58,7645.12702,7607.16,646.25,7957.388,782.04,10.52049576,0.137483522,40267010.7,83.47,0.4475
